#Data from 2015-7-22 at 14:42:55
Timestamp,PMT,PeakDetector
1376522561.0,0.0,0.096
1376529961.0,0.0,0.096
1376537365.0,0.0,0.093
1376544764.0,0.0,0.096
1376552164.0,0.0,0.096
1376559560.0,0.0,0.096
1376566961.0,0.0,0.093
1376574360.0,0.0,0.099
1376581765.0,0.0,0.093
1376589165.0,0.0,0.093
1376596560.0,0.0,0.096
1376603962.0,0.0,0.096
1376611364.0,0.0,0.093
1376618765.0,0.0,0.093
1376626161.0,0.0,0.093
1376633561.0,0.0,0.093
1376640961.0,0.0,0.096
1376648360.0,0.0,0.099
1376655761.0,0.0,0.093
1376663164.0,0.0,0.096
1376670561.0,0.0,0.096
1376677962.0,0.0,0.096
1376685364.0,0.0,0.093
1376692764.0,0.0,0.096
1376700162.0,0.0,0.099
1376707564.0,0.0,0.096
1376714961.0,0.0,0.096
1376722362.0,0.0,0.093
1376729765.0,0.0,0.093
1376737160.0,0.0,0.096
1376744561.0,0.0,0.096
1376751961.0,0.0,0.096
1376759364.0,0.0,0.096
1376766762.0,0.0,0.093
1376774164.0,0.0,0.096
1376781560.0,0.0,0.096
1376788962.0,0.0,0.093
1376796361.0,0.0,0.093
1376803762.0,0.0,0.096
1376811162.0,0.0,0.096
1376818561.0,0.0,0.096
1376825962.0,0.0,0.096
1376833361.0,0.0,0.093
1376840761.0,0.0,0.093
1376848164.0,0.0,0.093
1376855562.0,0.0,0.093
1376862961.0,0.0,0.093
1376870364.0,0.0,0.096
1376877761.0,0.0,0.093
1376885163.0,0.0,0.093
1376892561.0,0.0,0.093
1376899960.0,0.0,0.096
1376907362.0,0.0,0.096
1376914761.0,0.0,0.096
1376922162.0,0.0,0.093
1376929562.0,0.0,0.093
1376936961.0,0.0,0.096
1376944364.0,0.0,0.096
1376951762.0,0.0,0.096
1376959161.0,0.0,0.093
1376966562.0,0.0,0.096
1376973963.0,0.0,0.093
1376981364.0,0.0,0.096
1376988764.0,0.0,0.093
1376996162.0,0.0,0.096
1377003562.0,0.0,0.093
1377010961.0,0.0,0.096
1377018364.0,0.0,0.093
1377025764.0,0.0,0.093
1377033161.0,0.0,0.096
1377040561.0,0.0,0.096
1377047961.0,0.0,0.099
1377055365.0,0.0,0.099
1377062764.0,0.0,0.093
1377070164.0,0.0,0.099
1377077560.0,0.0,0.096
1377084962.0,0.0,0.096
1377092363.0,0.0,0.099
1377099762.0,0.0,0.096
1377107161.0,0.0,0.096
1377114560.0,0.0,0.099
1377121962.0,0.0,0.096
1377129360.0,0.0,0.096
1377136761.0,0.0,0.099
1377144164.0,0.0,0.099
1377151561.0,0.0,0.099
1377158961.0,0.0,0.096
1377166361.0,0.0,0.099
1377173761.0,0.0,0.103
1377181160.0,0.0,0.099
1377188560.0,0.0,0.103
1377195961.0,0.0,0.099
1377203363.0,0.0,0.099
1377210761.0,0.0,0.099
1377218160.0,0.0,0.103
1377225564.0,0.0,0.096
1377232961.0,0.0,0.099
1377240364.0,0.0,0.099
1377247764.0,0.0,0.103
1377255160.0,0.0,0.103
1377262562.0,0.0,0.099
1377269962.0,0.0,0.099
1377277364.0,0.0,0.099
1377284761.0,0.0,0.099
1377292160.0,0.0,0.099
1377299561.0,0.0,0.103
1377306961.0,0.0,0.099
1377314361.0,0.0,0.103
1377321761.0,0.0,0.099
1377329161.0,0.0,0.103
1377336560.0,0.0,0.099
1377343962.0,0.0,0.103
1377351364.0,0.0,0.103
1377358764.0,0.0,0.099
1377366161.0,0.0,0.099
1377373560.0,0.0,0.099
1377380962.0,0.0,0.099
1377388364.0,0.0,0.106
1377395761.0,0.0,0.103
1377403163.0,0.0,0.099
1377410561.0,0.0,0.103
1377417961.0,0.0,0.103
1377425361.0,0.0,0.099
1377432760.0,0.0,0.099
1377440160.0,0.0,0.103
1377447560.0,0.0,0.103
1377454960.0,0.0,0.103
1377462363.0,0.0,0.099
1377469761.0,0.0,0.103
1377477164.0,0.0,0.103
1377484561.0,0.0,0.103
1377491961.0,0.0,0.103
1377499364.0,0.0,0.103
1377506764.0,0.0,0.103
1377514161.0,0.0,0.103
1377521560.0,0.0,0.099
1377528962.0,0.0,0.099
1377536361.0,0.0,0.103
1377543764.0,0.0,0.103
1377551164.0,0.0,0.103
1377558561.0,0.0,0.103
1377565961.0,0.0,0.099
1377573361.0,0.0,0.103
1377580764.0,0.0,0.099
1377588164.0,0.0,0.099
1377595564.0,0.0,0.099
1377602963.0,0.0,0.103
1377610362.0,0.0,0.103
1377617761.0,0.0,0.103
1377625161.0,0.0,0.103
1377632561.0,0.0,0.099
1377639967.0,0.0,0.106
1377647361.0,0.0,0.103
1377654761.0,0.0,0.099
1377662164.0,0.0,0.103
1377669562.0,0.0,0.099
1377676964.0,0.0,0.103
1377684364.0,0.0,0.103
1377691764.0,0.0,0.103
1377699160.0,0.0,0.103
1377706560.0,0.0,0.103
1377713963.0,0.0,0.103
1377721364.0,0.0,0.103
1377728761.0,0.0,0.103
1377736162.0,0.0,0.103
1377743561.0,0.0,0.099
1377750962.0,0.0,0.099
1377758364.0,0.0,0.103
1377765761.0,0.0,0.099
1377773164.0,0.0,0.103
1377780560.0,0.0,0.099
1377787964.0,0.0,0.109
1377795360.0,0.0,0.103
1377802764.0,0.0,0.106
1377810164.0,0.0,0.106
1377817560.0,0.0,0.103
1377824964.0,0.0,0.103
1377832364.0,0.0,0.099
1377839761.0,0.0,0.103
1377847163.0,0.0,0.103
1377854560.0,0.0,0.103
1377861963.0,0.0,0.103
1377869362.0,0.0,0.103
1377876764.0,0.0,0.103
1377884162.0,0.0,0.099
1377891561.0,0.0,0.103
1377898962.0,0.0,0.103
1377906364.0,0.0,0.099
1377913761.0,0.0,0.103
1377921161.0,0.0,0.099
1377928560.0,0.0,0.103
1377935964.0,0.0,0.103
1377943364.0,0.0,0.106
1377950761.0,0.0,0.103
1377958163.0,0.0,0.103
1377965561.0,0.0,0.099
1377972966.0,0.0,0.103
1377980364.0,0.0,0.099
1377987760.0,0.0,0.099
1377995161.0,0.0,0.099
1378002560.0,0.0,0.096
1378009963.0,0.0,0.103
1378017360.0,0.0,0.103
1378024761.0,0.0,0.103
1378032160.0,0.0,0.103
1378039562.0,0.0,0.103
1378046962.0,0.0,0.099
1378054364.0,0.0,0.103
1378061764.0,0.0,0.103
1378069164.0,0.0,0.103
1378076561.0,0.0,0.103
1378083962.0,0.0,0.103
1378091364.0,0.0,0.103
1378098764.0,0.0,0.103
1378106164.0,0.0,0.099
1378113561.0,0.0,0.103
1378120964.0,0.0,0.106
1378128362.0,0.0,0.103
1378135763.0,0.0,0.099
1378143164.0,0.0,0.103
1378150560.0,0.0,0.103
1378157964.0,0.0,0.103
1378165364.0,0.0,0.103
1378172761.0,0.0,0.099
1378180164.0,0.0,0.099
1378187560.0,0.0,0.103
1378194962.0,0.0,0.103
1378202364.0,0.0,0.103
1378209764.0,0.0,0.103
1378217164.0,0.0,0.103
1378224560.0,0.0,0.099
1378231962.0,0.0,0.103
1378239363.0,0.0,0.103
1378246761.0,0.0,0.103
1378254162.0,0.0,0.103
1378261562.0,0.0,0.103
1378268963.0,0.0,0.099
1378276364.0,0.0,0.103
1378283761.0,0.0,0.099
1378291164.0,0.0,0.109
1378298562.0,0.0,0.103
1378305963.0,0.0,0.103
1378313364.0,0.0,0.096
1378320761.0,0.0,0.103
1378328161.0,0.0,0.103
1378335561.0,0.0,0.103
1378342962.0,0.0,0.099
1378350364.0,0.0,0.099
1378357764.0,0.0,0.099
1378365160.0,0.0,0.099
1378372560.0,0.0,0.103
1378379963.0,0.0,0.103
1378387361.0,0.0,0.103
1378394761.0,0.0,0.099
1378402163.0,0.0,0.099
1378409560.0,0.0,0.103
1378416962.0,0.0,0.103
1378424364.0,0.0,0.103
1378431764.0,0.0,0.099
1378439161.0,0.0,0.103
1378446561.0,0.0,0.099
1378453962.0,0.0,0.103
1378461360.0,0.0,0.099
1378468764.0,0.0,0.103
1378476164.0,0.0,0.103
1378483561.0,0.0,0.103
1378490964.0,0.0,0.106
1378498361.0,0.0,0.099
1378505761.0,0.0,0.099
1378513162.0,0.0,0.103
1378520562.0,0.0,0.099
1378527961.0,0.0,0.103
1378535364.0,0.0,0.103
1378542764.0,0.0,0.103
1378550164.0,0.0,0.106
1378557561.0,0.0,0.099
1378564963.0,0.0,0.106
1378572361.0,0.0,0.103
1378579761.0,0.0,0.103
1378587161.0,0.0,0.099
1378594560.0,0.0,0.099
1378601963.0,0.0,0.106
1378609364.0,0.0,0.103
1378616764.0,0.0,0.099
1378624164.0,0.0,0.103
1378631564.0,0.0,0.103
1378638964.0,0.0,0.099
1378646364.0,0.0,0.103
1378653764.0,0.0,0.103
1378661162.0,0.0,0.103
1378668559.0,0.0,0.103
1378675963.0,0.0,0.103
1378683361.0,0.0,0.099
1378690764.0,0.0,0.103
1378698164.0,0.0,0.103
1378705561.0,0.0,0.103
1378712962.0,0.0,0.103
1378720361.0,0.0,0.103
1378727764.0,0.0,0.106
1378735164.0,0.0,0.109
1378742564.0,0.0,0.103
1378749962.0,0.0,0.103
1378757364.0,0.0,0.103
1378764764.0,0.0,0.099
1378772160.0,0.0,0.103
1378779561.0,0.0,0.103
1378786963.0,0.0,0.106
1378794364.0,0.0,0.103
1378801762.0,0.0,0.099
1378809164.0,0.0,0.103
1378816561.0,0.0,0.103
1378823964.0,0.0,0.103
1378831364.0,0.0,0.103
1378838763.0,0.0,0.099
1378846161.0,0.0,0.106
1378853560.0,0.0,0.103
1378860962.0,0.0,0.106
1378868364.0,0.0,0.103
1378875764.0,0.0,0.103
1378883160.0,0.0,0.103
1378890561.0,0.0,0.103
1378897963.0,0.0,0.099
1378905361.0,0.0,0.099
1378912761.0,0.0,0.103
1378920164.0,0.0,0.103
1378927562.0,0.0,0.106
1378934963.0,0.0,0.103
1378942364.0,0.0,0.099
1378949764.0,0.0,0.103
1378957161.0,0.0,0.099
1378964560.0,0.0,0.099
1378971963.0,0.0,0.103
1378979364.0,0.0,0.099
1378986764.0,0.0,0.106
1378994161.0,0.0,0.103
1379001560.0,0.0,0.099
1379008962.0,0.0,0.103
1379016361.0,0.0,0.103
1379023763.0,0.0,0.099
1379031161.0,0.0,0.099
1379038564.0,0.0,0.103
1379045962.0,0.0,0.103
1379053364.0,0.0,0.106
1379060761.0,0.0,0.099
1379068164.0,0.0,0.103
1379075562.0,0.0,0.099
1379082962.0,0.0,0.103
1379090360.0,0.0,0.099
1379097764.0,0.0,0.099
1379105160.0,0.0,0.103
1379112561.0,0.0,0.103
1379119963.0,0.0,0.103
1379127360.0,0.0,0.103
1379134762.0,0.0,0.099
1379142163.0,0.0,0.109
1379149560.0,0.0,0.099
1379156963.0,0.0,0.099
1379164361.0,0.0,0.103
1379171764.0,0.0,0.099
1379179160.0,0.0,0.099
1379186561.0,0.0,0.099
1379193963.0,0.0,0.096
1379201364.0,0.0,0.099
1379208764.0,0.0,0.103
1379216163.0,0.0,0.099
1379223561.0,0.0,0.096
1379230963.0,0.0,0.099
1379238362.0,0.0,0.096
1379245761.0,0.0,0.099
1379253164.0,0.0,0.096
1379260561.0,0.0,0.096
1379267964.0,0.0,0.099
1379275361.0,0.0,0.096
1379282761.0,0.0,0.096
1379290161.0,0.0,0.096
1379297562.0,0.0,0.096
1379304963.0,0.0,0.096
1379312364.0,0.0,0.096
1379319764.0,0.0,0.096
1379327161.0,0.0,0.096
1379334561.0,0.0,0.096
1379341964.0,0.0,0.093
1379349364.0,0.0,0.096
1379356761.0,0.0,0.096
1379364161.0,0.0,0.093
1379371561.0,0.0,0.096
1379378963.0,0.0,0.096
1379386361.0,0.0,0.093
1379393764.0,0.0,0.096
1379401163.0,0.0,0.096
1379408560.0,0.0,0.096
1379415962.0,0.0,0.093
1379423364.0,0.0,0.093
1379430762.0,0.0,0.093
1379438163.0,0.0,0.093
1379445561.0,0.0,0.093
1379452963.0,0.0,0.096
1379460364.0,0.0,0.093
1379467761.0,0.0,0.093
1379475161.0,0.0,0.093
1379482561.0,0.0,0.093
1379489962.0,0.0,0.093
1379497362.0,0.0,0.099
1379504764.0,0.0,0.096
1379512160.0,0.0,0.09
1379519562.0,0.0,0.096
1379526963.0,0.0,0.096
1379534361.0,0.0,0.096
1379541761.0,0.0,0.093
1379549160.0,0.0,0.096
1379556561.0,0.0,0.096
1379563966.0,0.0,0.096
1379571361.0,0.0,0.093
1379578764.0,0.0,0.096
1379586160.0,0.0,0.093
1379593561.0,0.0,0.096
1379600963.0,0.0,0.096
1379608364.0,0.0,0.096
1379615761.0,0.0,0.096
1379623162.0,0.0,0.093
1379630561.0,0.0,0.093
1379637962.0,0.0,0.093
1379645361.0,0.0,0.096
1379652761.0,0.0,0.093
1379660164.0,0.0,0.093
1379667561.0,0.0,0.096
1379674962.0,0.0,0.096
1379682364.0,0.0,0.096
1379689764.0,0.0,0.096
1379697161.0,0.0,0.096
1379704561.0,0.0,0.093
1379711963.0,0.0,0.093
1379719364.0,0.0,0.093
1379726761.0,0.0,0.093
1379734164.0,0.0,0.096
1379741562.0,0.0,0.093
1379748963.0,0.0,0.093
1379756361.0,0.0,0.093
1379763764.0,0.0,0.096
1379771164.0,0.0,0.093
1379778560.0,0.0,0.093
1379785962.0,0.0,0.093
1379793362.0,0.0,0.093
1379800762.0,0.0,0.093
1379808163.0,0.0,0.093
1379815561.0,0.0,0.093
1379822964.0,0.0,0.096
1379830364.0,0.0,0.093
1379837764.0,0.0,0.096
1379845164.0,0.0,0.093
1379852565.0,0.0,0.096
1379859963.0,0.0,0.096
1379867361.0,0.0,0.096
1379874764.0,0.0,0.093
1379882164.0,0.0,0.096
1379889562.0,0.0,0.099
1379896962.0,0.0,0.096
1379904361.0,0.0,0.093
1379911764.0,0.0,0.096
1379919160.0,0.0,0.096
1379926561.0,0.0,0.096
1379933963.0,0.0,0.093
1379941364.0,0.0,0.093
1379948762.0,0.0,0.096
1379956164.0,0.0,0.093
1379963561.0,0.0,0.096
1379970962.0,0.0,0.096
1379978365.0,0.0,0.096
1379985761.0,0.0,0.096
1379993164.0,0.0,0.096
1380000562.0,0.0,0.096
1380007964.0,0.0,0.093
1380015364.0,0.0,0.096
1380022764.0,0.0,0.093
1380030164.0,0.0,0.093
1380037562.0,0.0,0.096
1380044964.0,0.0,0.096
1380052364.0,0.0,0.096
1380059762.0,0.0,0.093
1380067164.0,0.0,0.099
1380074561.0,0.0,0.096
1380081964.0,0.0,0.096
1380089364.0,0.0,0.096
1380096761.0,0.0,0.096
1380104162.0,0.0,0.093
1380111561.0,0.0,0.093
1380118964.0,0.0,0.096
1380126361.0,0.0,0.096
1380133761.0,0.0,0.093
1380141164.0,0.0,0.093
1380148561.0,0.0,0.093
1380155964.0,0.0,0.096
1380163364.0,0.0,0.096
1380170764.0,0.0,0.096
1380178160.0,0.0,0.096
1380185562.0,0.0,0.096
1380192963.0,0.0,0.096
1380200364.0,0.0,0.093
1380207765.0,0.0,0.096
1380215164.0,0.0,0.093
1380222561.0,0.0,0.096
1380229962.0,0.0,0.096
1380237364.0,0.0,0.093
1380244764.0,0.0,0.093
1380252161.0,0.0,0.093
1380259562.0,0.0,0.093
1380266963.0,0.0,0.096
1380274364.0,0.0,0.093
1380281762.0,0.0,0.093
1380289164.0,0.0,0.093
1380296561.0,0.0,0.096
1380303962.0,0.0,0.093
1380311361.0,0.0,0.093
1380318761.0,0.0,0.093
1380326165.0,0.0,0.096
1380333560.0,0.0,0.099
1380340964.0,0.0,0.096
1380348364.0,0.0,0.096
1380355762.0,0.0,0.093
1380363164.0,0.0,0.096
1380370561.0,0.0,0.093
1380377963.0,0.0,0.096
1380385364.0,0.0,0.099
1380392761.0,0.0,0.093
1380400161.0,0.0,0.093
1380407561.0,0.0,0.096
1380414963.0,0.0,0.096
1380422364.0,0.0,0.096
1380429761.0,0.0,0.096
1380437164.0,0.0,0.096
1380444562.0,0.0,0.096
1380451962.0,0.0,0.096
1380459364.0,0.0,0.093
1380466761.0,0.0,0.096
1380474161.0,0.0,0.093
1380481562.0,0.0,0.093
1380488964.0,0.0,0.093
1380496364.0,0.0,0.093
1380503761.0,0.0,0.096
1380511160.0,0.0,0.093
1380518561.0,0.0,0.093
1380525963.0,0.0,0.093
1380533364.0,0.0,0.093
1380540764.0,0.0,0.096
1380548164.0,0.0,0.096
1380555561.0,0.0,0.096
1380562963.0,0.0,0.096
1380570364.0,0.0,0.093
1380577761.0,0.0,0.096
1380585160.0,0.0,0.093
1380592561.0,0.0,0.096
1380599963.0,0.0,0.093
1380607365.0,0.0,0.096
1380614761.0,0.0,0.096
1380622164.0,0.0,0.093
1380629561.0,0.0,0.093
1380636964.0,0.0,0.093
1380644361.0,0.0,0.093
1380651761.0,0.0,0.093
1380659164.0,0.0,0.096
1380666561.0,0.0,0.093
1380673964.0,0.0,0.093
1380681364.0,0.0,0.096
1380688762.0,0.0,0.096
1380696164.0,0.0,0.093
1380703561.0,0.0,0.093
1380710963.0,0.0,0.096
1380718365.0,0.0,0.096
1380725765.0,0.0,0.096
1380733161.0,0.0,0.096
1380740562.0,0.0,0.093
1380747964.0,0.0,0.096
1380755361.0,0.0,0.093
1380762762.0,0.0,0.093
1380770162.0,0.0,0.096
1380777561.0,0.0,0.096
1380784963.0,0.0,0.093
1380792364.0,0.0,0.093
1380799761.0,0.0,0.093
1380807161.0,0.0,0.093
1380814561.0,0.0,0.096
1380821963.0,0.0,0.096
1380829361.0,0.0,0.093
1380836761.0,0.0,0.093
1380844161.0,0.0,0.096
1380851564.0,0.0,0.096
1380858963.0,0.0,0.096
1380866361.0,0.0,0.093
1380873765.0,0.0,0.096
1380881162.0,0.0,0.093
1380888564.0,0.0,0.096
1380895963.0,0.0,0.093
1380903364.0,0.0,0.096
1380910761.0,0.0,0.093
1380918161.0,0.0,0.096
1380925562.0,0.0,0.093
1380932964.0,0.0,0.093
1380940362.0,0.0,0.096
1380947762.0,0.0,0.093
1380955161.0,0.0,0.093
1380962560.0,0.0,0.096
1380969963.0,0.0,0.096
1380977364.0,0.0,0.096
1380984762.0,0.0,0.096
1380992164.0,0.0,0.096
1380999561.0,0.0,0.093
1381006966.0,0.0,0.096
1381014364.0,0.0,0.093
1381021761.0,0.0,0.093
1381029161.0,0.0,0.096
1381036562.0,0.0,0.093
1381043963.0,0.0,0.096
1381051364.0,0.0,0.096
1381058761.0,0.0,0.096
1381066160.0,0.0,0.096
1381073562.0,0.0,0.093
1381080963.0,0.0,0.096
1381088364.0,0.0,0.096
1381095765.0,0.0,0.093
1381103164.0,0.0,0.096
1381110561.0,0.0,0.099
1381117963.0,0.0,0.093
1381125365.0,0.0,0.093
1381132761.0,0.0,0.096
1381140160.0,0.0,0.093
1381147562.0,0.0,0.096
1381154962.0,0.0,0.096
1381162364.0,0.0,0.093
1381169764.0,0.0,0.096
1381177164.0,0.0,0.096
1381184562.0,0.0,0.096
1381191963.0,0.0,0.093
1381199361.0,0.0,0.096
1381206765.0,0.0,0.093
1381214161.0,0.0,0.093
1381221564.0,0.0,0.096
1381228962.0,0.0,0.096
1381236364.0,0.0,0.096
1381243761.0,0.0,0.093
1381251163.0,0.0,0.096
1381258561.0,0.0,0.093
1381265963.0,0.0,0.096
1381273360.0,0.0,0.093
1381280762.0,0.0,0.093
1381288161.0,0.0,0.093
1381295562.0,0.0,0.093
1381302963.0,0.0,0.096
1381310364.0,0.0,0.093
1381317762.0,0.0,0.093
1381325161.0,0.0,0.096
1381332560.0,0.0,0.096
1381339963.0,0.0,0.096
1381347363.0,0.0,0.093
1381354761.0,0.0,0.096
1381362164.0,0.0,0.096
1381369561.0,0.0,0.093
1381376964.0,0.0,0.093
1381384361.0,0.0,0.093
1381391764.0,0.0,0.093
1381399164.0,0.0,0.096
1381406562.0,0.0,0.096
1381413963.0,0.0,0.096
1381421361.0,0.0,0.096
1381428761.0,0.0,0.096
1381436164.0,0.0,0.099
1381443561.0,0.0,0.099
1381450962.0,0.0,0.096
1381458364.0,0.0,0.096
1381465763.0,0.0,0.096
1381473161.0,0.0,0.099
1381480562.0,0.0,0.099
1381487964.0,0.0,0.099
1381495364.0,0.0,0.103
1381502761.0,0.0,0.099
1381510164.0,0.0,0.099
1381517561.0,0.0,0.099
1381524963.0,0.0,0.099
1381532361.0,0.0,0.096
1381539764.0,0.0,0.103
1381547161.0,0.0,0.099
1381554561.0,0.0,0.099
1381561962.0,0.0,0.099
1381569364.0,0.0,0.103
1381576761.0,0.0,0.099
1381584161.0,0.0,0.099
1381591561.0,0.0,0.103
1381598962.0,0.0,0.106
1381606360.0,0.0,0.099
1381613764.0,0.0,0.099
1381621161.0,0.0,0.103
1381628561.0,0.0,0.099
1381635962.0,0.0,0.103
1381643363.0,0.0,0.103
1381650761.0,0.0,0.099
1381658160.0,0.0,0.099
1381665560.0,0.0,0.099
1381672962.0,0.0,0.099
1381680364.0,0.0,0.103
1381687761.0,0.0,0.103
1381695160.0,0.0,0.103
1381702561.0,0.0,0.103
1381709963.0,0.0,0.099
1381717361.0,0.0,0.103
1381724764.0,0.0,0.103
1381732161.0,0.0,0.103
1381739561.0,0.0,0.103
1381746963.0,0.0,0.103
1381754364.0,0.0,0.103
1381761762.0,0.0,0.106
1381769161.0,0.0,0.103
1381776561.0,0.0,0.103
1381783962.0,0.0,0.099
1381791363.0,0.0,0.106
