#Data from 2015-7-22 at 14:55:20
Timestamp,PMT,PeakDetector
2121621161.0,0.0,0.106
2121628561.0,0.0,0.103
2121635963.0,0.0,0.103
2121643360.0,0.0,0.103
2121650766.0,0.0,0.103
2121658160.0,0.0,0.103
2121665560.0,0.0,0.103
2121672964.0,0.0,0.106
2121680361.0,0.0,0.103
2121687763.0,0.0,0.103
2121695161.0,0.0,0.103
2121702561.0,0.0,0.103
2121709963.0,0.0,0.103
2121717361.0,0.0,0.103
2121724763.0,0.0,0.106
2121732160.0,0.0,0.106
2121739563.0,0.0,0.106
2121746961.0,0.0,0.103
2121754361.0,0.0,0.103
2121761762.0,0.0,0.103
2121769160.0,0.0,0.103
2121776563.0,0.0,0.103
2121783960.0,0.0,0.103
2121791360.0,0.0,0.103
2121798762.0,0.0,0.103
2121806160.0,0.0,0.103
2121813564.0,0.0,0.103
2121820961.0,0.0,0.106
2121828362.0,0.0,0.106
2121835763.0,0.0,0.103
2121843161.0,0.0,0.103
2121850564.0,0.0,0.106
2121857960.0,0.0,0.099
2121865361.0,0.0,0.103
2121872762.0,0.0,0.103
2121880161.0,0.0,0.103
2121887561.0,0.0,0.106
2121894960.0,0.0,0.103
2121902360.0,0.0,0.103
2121909764.0,0.0,0.103
2121917161.0,0.0,0.103
2121924563.0,0.0,0.106
2121931963.0,0.0,0.103
2121939360.0,0.0,0.099
2121946763.0,0.0,0.103
2121954161.0,0.0,0.103
2121961564.0,0.0,0.103
2121968963.0,0.0,0.103
2121976362.0,0.0,0.103
2121983763.0,0.0,0.103
2121991161.0,0.0,0.103
2121998561.0,0.0,0.103
2122005963.0,0.0,0.103
2122013360.0,0.0,0.103
2122020762.0,0.0,0.103
2122028160.0,0.0,0.103
2122035564.0,0.0,0.103
2122042961.0,0.0,0.103
2122050360.0,0.0,0.103
2122057762.0,0.0,0.106
2122065161.0,0.0,0.103
2122072563.0,0.0,0.103
2122079961.0,0.0,0.106
2122087362.0,0.0,0.103
2122094763.0,0.0,0.106
2122102163.0,0.0,0.103
2122109563.0,0.0,0.103
2122116963.0,0.0,0.106
2122124362.0,0.0,0.103
2122131762.0,0.0,0.103
2122139161.0,0.0,0.103
2122146560.0,0.0,0.106
2122153961.0,0.0,0.103
2122161360.0,0.0,0.103
2122168762.0,0.0,0.103
2122176164.0,0.0,0.103
2122183561.0,0.0,0.106
2122190960.0,0.0,0.103
2122198362.0,0.0,0.106
2122205762.0,0.0,0.103
2122213160.0,0.0,0.103
2122220564.0,0.0,0.103
2122227961.0,0.0,0.106
2122235362.0,0.0,0.106
2122242762.0,0.0,0.103
2122250161.0,0.0,0.103
2122257564.0,0.0,0.103
2122264961.0,0.0,0.103
2122272361.0,0.0,0.103
2122279764.0,0.0,0.103
2122287164.0,0.0,0.103
2122294559.0,0.0,0.103
2122301963.0,0.0,0.103
2122309361.0,0.0,0.103
2122316765.0,0.0,0.106
2122324161.0,0.0,0.103
2122331560.0,0.0,0.103
2122338961.0,0.0,0.103
2122346361.0,0.0,0.103
2122353764.0,0.0,0.106
2122361161.0,0.0,0.103
2122368561.0,0.0,0.103
2122375962.0,0.0,0.103
2122383361.0,0.0,0.106
2122390764.0,0.0,0.106
2122398161.0,0.0,0.106
2122405560.0,0.0,0.103
2122412960.0,0.0,0.103
2122420360.0,0.0,0.103
2122427762.0,0.0,0.103
2122435160.0,0.0,0.106
2122442560.0,0.0,0.106
2122449962.0,0.0,0.106
2122457362.0,0.0,0.106
2122464762.0,0.0,0.103
2122472161.0,0.0,0.103
2122479561.0,0.0,0.103
2122486963.0,0.0,0.103
2122494361.0,0.0,0.103
2122501762.0,0.0,0.103
2122509164.0,0.0,0.103
2122516560.0,0.0,0.099
2122523963.0,0.0,0.109
2122531362.0,0.0,0.106
2122538763.0,0.0,0.103
2122546161.0,0.0,0.103
2122553561.0,0.0,0.103
2122560961.0,0.0,0.103
2122568362.0,0.0,0.103
2122575761.0,0.0,0.103
2122583164.0,0.0,0.106
2122590560.0,0.0,0.103
2122597961.0,0.0,0.106
2122605360.0,0.0,0.103
2122612763.0,0.0,0.106
2122620161.0,0.0,0.103
2122627561.0,0.0,0.103
2122634961.0,0.0,0.103
2122642361.0,0.0,0.103
2122649763.0,0.0,0.103
2122657164.0,0.0,0.099
2122664563.0,0.0,0.106
2122671963.0,0.0,0.103
2122679362.0,0.0,0.103
2122686765.0,0.0,0.103
2122694161.0,0.0,0.103
2122701561.0,0.0,0.103
2122708962.0,0.0,0.106
2122716362.0,0.0,0.103
2122723762.0,0.0,0.099
2122731162.0,0.0,0.106
2122738562.0,0.0,0.103
2122745961.0,0.0,0.103
2122753362.0,0.0,0.103
2122760763.0,0.0,0.106
2122768164.0,0.0,0.103
2122775564.0,0.0,0.106
2122782963.0,0.0,0.106
2122790362.0,0.0,0.103
2122797762.0,0.0,0.103
2122805160.0,0.0,0.103
2122812560.0,0.0,0.103
2122819961.0,0.0,0.103
2122827360.0,0.0,0.103
2122834761.0,0.0,0.103
2122842160.0,0.0,0.103
2122849564.0,0.0,0.103
2122856963.0,0.0,0.103
2122864364.0,0.0,0.103
2122871762.0,0.0,0.103
2122879160.0,0.0,0.103
2122886560.0,0.0,0.103
2122893961.0,0.0,0.103
2122901362.0,0.0,0.106
2122908763.0,0.0,0.103
2122916161.0,0.0,0.103
2122923561.0,0.0,0.103
2122930960.0,0.0,0.103
2122938364.0,0.0,0.103
2122945762.0,0.0,0.103
2122953161.0,0.0,0.103
2122960564.0,0.0,0.103
2122967964.0,0.0,0.103
2122975360.0,0.0,0.103
2122982762.0,0.0,0.103
2122990164.0,0.0,0.103
2122997561.0,0.0,0.106
2123004962.0,0.0,0.103
2123012360.0,0.0,0.103
2123019763.0,0.0,0.103
2123027161.0,0.0,0.103
2123034560.0,0.0,0.103
2123041963.0,0.0,0.099
2123049361.0,0.0,0.103
2123056762.0,0.0,0.106
2123064161.0,0.0,0.103
2123071564.0,0.0,0.106
2123078963.0,0.0,0.103
2123086361.0,0.0,0.106
2123093763.0,0.0,0.103
2123101160.0,0.0,0.103
2123108561.0,0.0,0.099
2123115960.0,0.0,0.103
2123123361.0,0.0,0.103
2123130762.0,0.0,0.103
2123138162.0,0.0,0.103
2123145564.0,0.0,0.099
2123152963.0,0.0,0.106
2123160360.0,0.0,0.103
2123167762.0,0.0,0.103
2123175161.0,0.0,0.103
2123182564.0,0.0,0.103
2123189961.0,0.0,0.103
2123197362.0,0.0,0.103
2123204763.0,0.0,0.103
2123212160.0,0.0,0.103
2123219561.0,0.0,0.106
2123226963.0,0.0,0.103
2123234362.0,0.0,0.103
2123241763.0,0.0,0.103
2123249161.0,0.0,0.103
2123256564.0,0.0,0.103
2123263961.0,0.0,0.103
2123271360.0,0.0,0.103
2123278766.0,0.0,0.099
2123286162.0,0.0,0.103
2123293561.0,0.0,0.103
2123300961.0,0.0,0.106
2123308361.0,0.0,0.106
2123315762.0,0.0,0.103
2123323161.0,0.0,0.103
2123330561.0,0.0,0.106
2123337962.0,0.0,0.103
2123345361.0,0.0,0.103
2123352762.0,0.0,0.103
2123360161.0,0.0,0.099
2123367561.0,0.0,0.103
2123374960.0,0.0,0.103
2123382361.0,0.0,0.103
2123389763.0,0.0,0.103
2123397161.0,0.0,0.103
2123404564.0,0.0,0.106
2123411964.0,0.0,0.103
2123419362.0,0.0,0.103
2123426763.0,0.0,0.106
2123434161.0,0.0,0.103
2123441560.0,0.0,0.106
2123448962.0,0.0,0.103
2123456364.0,0.0,0.103
2123463762.0,0.0,0.106
2123471161.0,0.0,0.103
2123478561.0,0.0,0.103
2123485963.0,0.0,0.103
2123493361.0,0.0,0.103
2123500762.0,0.0,0.103
2123508162.0,0.0,0.103
2123515561.0,0.0,0.103
2123522961.0,0.0,0.103
2123530360.0,0.0,0.106
2123537763.0,0.0,0.106
2123545160.0,0.0,0.103
2123552564.0,0.0,0.106
2123559961.0,0.0,0.103
2123567360.0,0.0,0.103
2123574762.0,0.0,0.103
2123582164.0,0.0,0.099
2123589561.0,0.0,0.103
2123596963.0,0.0,0.103
2123604361.0,0.0,0.103
2123611762.0,0.0,0.103
2123619161.0,0.0,0.106
2123626561.0,0.0,0.106
2123633962.0,0.0,0.103
2123641360.0,0.0,0.103
2123648763.0,0.0,0.106
2123656160.0,0.0,0.103
2123663561.0,0.0,0.103
2123670963.0,0.0,0.103
2123678360.0,0.0,0.103
2123685762.0,0.0,0.103
2123693161.0,0.0,0.099
2123700564.0,0.0,0.099
2123707963.0,0.0,0.103
2123715361.0,0.0,0.103
2123722763.0,0.0,0.103
2123730160.0,0.0,0.103
2123737564.0,0.0,0.103
2123744961.0,0.0,0.103
2123752361.0,0.0,0.103
2123759762.0,0.0,0.099
2123767160.0,0.0,0.103
2123774561.0,0.0,0.103
2123781963.0,0.0,0.099
2123789360.0,0.0,0.103
2123796763.0,0.0,0.103
2123804161.0,0.0,0.103
2123811560.0,0.0,0.106
2123818962.0,0.0,0.106
2123826361.0,0.0,0.103
2123833763.0,0.0,0.103
2123841160.0,0.0,0.106
2123848561.0,0.0,0.103
2123855963.0,0.0,0.103
2123863360.0,0.0,0.103
2123870762.0,0.0,0.106
2123878161.0,0.0,0.103
2123885561.0,0.0,0.103
2123892963.0,0.0,0.103
2123900361.0,0.0,0.103
2123907763.0,0.0,0.106
2123915161.0,0.0,0.103
2123922561.0,0.0,0.103
2123929961.0,0.0,0.103
2123937359.0,0.0,0.103
2123944763.0,0.0,0.103
2123952160.0,0.0,0.103
2123959564.0,0.0,0.106
2123966963.0,0.0,0.103
2123974362.0,0.0,0.103
2123981763.0,0.0,0.099
2123989160.0,0.0,0.103
2123996564.0,0.0,0.103
2124003962.0,0.0,0.103
2124011361.0,0.0,0.103
2124018763.0,0.0,0.103
2124026161.0,0.0,0.103
2124033561.0,0.0,0.103
2124040964.0,0.0,0.103
2124048361.0,0.0,0.103
2124055762.0,0.0,0.099
2124063161.0,0.0,0.103
2124070564.0,0.0,0.103
2124077963.0,0.0,0.103
2124085361.0,0.0,0.099
2124092763.0,0.0,0.103
2124100161.0,0.0,0.099
2124107561.0,0.0,0.103
2124114961.0,0.0,0.103
2124122361.0,0.0,0.103
2124129761.0,0.0,0.103
2124137164.0,0.0,0.106
2124144561.0,0.0,0.103
2124151961.0,0.0,0.103
2124159360.0,0.0,0.103
2124166762.0,0.0,0.103
2124174164.0,0.0,0.106
2124181563.0,0.0,0.103
2124188961.0,0.0,0.103
2124196362.0,0.0,0.103
2124203766.0,0.0,0.103
2124211161.0,0.0,0.103
2124218564.0,0.0,0.103
2124225961.0,0.0,0.106
2124233362.0,0.0,0.103
2124240761.0,0.0,0.103
2124248161.0,0.0,0.103
2124255564.0,0.0,0.103
2124262961.0,0.0,0.103
2124270361.0,0.0,0.103
2124277761.0,0.0,0.103
2124285161.0,0.0,0.106
2124292564.0,0.0,0.103
2124299963.0,0.0,0.103
2124307361.0,0.0,0.103
2124314762.0,0.0,0.103
2124322161.0,0.0,0.103
2124329564.0,0.0,0.103
2124336963.0,0.0,0.106
2124344360.0,0.0,0.103
2124351763.0,0.0,0.103
2124359160.0,0.0,0.106
2124366563.0,0.0,0.103
2124373962.0,0.0,0.103
2124381361.0,0.0,0.106
2124388762.0,0.0,0.106
2124396161.0,0.0,0.106
2124403564.0,0.0,0.103
2124410964.0,0.0,0.099
2124418360.0,0.0,0.106
2124425761.0,0.0,0.103
2124433161.0,0.0,0.106
2124440564.0,0.0,0.103
2124447961.0,0.0,0.103
2124455360.0,0.0,0.103
2124462763.0,0.0,0.103
2124470162.0,0.0,0.103
2124477561.0,0.0,0.103
2124484963.0,0.0,0.103
2124492361.0,0.0,0.103
2124499763.0,0.0,0.103
2124507160.0,0.0,0.103
2124514563.0,0.0,0.103
2124521963.0,0.0,0.103
2124529360.0,0.0,0.103
2124536762.0,0.0,0.106
2124544161.0,0.0,0.103
2124551561.0,0.0,0.106
2124558962.0,0.0,0.106
2124566360.0,0.0,0.099
2124573763.0,0.0,0.103
2124581161.0,0.0,0.106
2124588564.0,0.0,0.103
2124595964.0,0.0,0.103
2124603361.0,0.0,0.103
2124610762.0,0.0,0.103
2124618161.0,0.0,0.103
2124625561.0,0.0,0.103
2124632960.0,0.0,0.103
2124640361.0,0.0,0.103
2124647763.0,0.0,0.103
2124655161.0,0.0,0.103
2124662563.0,0.0,0.099
2124669963.0,0.0,0.099
2124677362.0,0.0,0.106
2124684763.0,0.0,0.103
2124692161.0,0.0,0.103
2124699561.0,0.0,0.103
2124706963.0,0.0,0.103
2124714360.0,0.0,0.103
2124721762.0,0.0,0.103
2124729161.0,0.0,0.103
2124736564.0,0.0,0.103
2124743962.0,0.0,0.103
2124751360.0,0.0,0.103
2124758763.0,0.0,0.103
2124766161.0,0.0,0.099
2124773563.0,0.0,0.103
2124780961.0,0.0,0.103
2124788360.0,0.0,0.103
2124795763.0,0.0,0.103
2124803161.0,0.0,0.103
2124810564.0,0.0,0.099
2124817963.0,0.0,0.106
2124825362.0,0.0,0.103
2124832762.0,0.0,0.103
2124840161.0,0.0,0.099
2124847564.0,0.0,0.103
2124854964.0,0.0,0.106
2124862361.0,0.0,0.103
2124869762.0,0.0,0.099
2124877161.0,0.0,0.099
2124884561.0,0.0,0.099
2124891961.0,0.0,0.099
2124899361.0,0.0,0.103
2124906762.0,0.0,0.103
2124914161.0,0.0,0.096
2124921561.0,0.0,0.103
2124928961.0,0.0,0.099
2124936360.0,0.0,0.103
2124943763.0,0.0,0.099
2124951160.0,0.0,0.099
2124958564.0,0.0,0.103
2124965961.0,0.0,0.099
2124973361.0,0.0,0.099
2124980763.0,0.0,0.099
2124988161.0,0.0,0.099
2124995563.0,0.0,0.099
2125002963.0,0.0,0.099
2125010362.0,0.0,0.096
2125017763.0,0.0,0.103
2125025161.0,0.0,0.099
2125032561.0,0.0,0.099
2125039963.0,0.0,0.099
2125047361.0,0.0,0.096
2125054763.0,0.0,0.099
2125062161.0,0.0,0.099
2125069564.0,0.0,0.099
2125076961.0,0.0,0.099
2125084360.0,0.0,0.099
2125091762.0,0.0,0.103
2125099161.0,0.0,0.096
2125106564.0,0.0,0.099
2125113963.0,0.0,0.099
2125121361.0,0.0,0.099
2125128762.0,0.0,0.099
2125136161.0,0.0,0.099
2125143561.0,0.0,0.103
2125150963.0,0.0,0.099
2125158362.0,0.0,0.096
2125165762.0,0.0,0.099
2125173161.0,0.0,0.099
2125180565.0,0.0,0.096
2125187961.0,0.0,0.096
2125195360.0,0.0,0.096
2125202763.0,0.0,0.099
2125210161.0,0.0,0.096
2125217561.0,0.0,0.099
2125224961.0,0.0,0.099
2125232360.0,0.0,0.099
2125239762.0,0.0,0.099
2125247161.0,0.0,0.096
2125254561.0,0.0,0.099
2125261961.0,0.0,0.099
2125269362.0,0.0,0.096
2125276763.0,0.0,0.099
2125284161.0,0.0,0.099
2125291563.0,0.0,0.096
2125298962.0,0.0,0.099
2125306361.0,0.0,0.099
2125313761.0,0.0,0.099
2125321162.0,0.0,0.099
2125328561.0,0.0,0.096
2125335962.0,0.0,0.096
2125343360.0,0.0,0.096
2125350763.0,0.0,0.099
2125358161.0,0.0,0.099
2125365564.0,0.0,0.096
2125372962.0,0.0,0.096
2125380360.0,0.0,0.099
2125387763.0,0.0,0.096
2125395164.0,0.0,0.099
2125402564.0,0.0,0.099
2125409961.0,0.0,0.096
2125417360.0,0.0,0.099
2125424762.0,0.0,0.099
2125432164.0,0.0,0.096
2125439564.0,0.0,0.099
2125446961.0,0.0,0.099
2125454361.0,0.0,0.096
2125461763.0,0.0,0.099
2125469161.0,0.0,0.099
2125476563.0,0.0,0.099
2125483962.0,0.0,0.099
2125491362.0,0.0,0.099
2125498763.0,0.0,0.096
2125506162.0,0.0,0.096
2125513561.0,0.0,0.096
2125520964.0,0.0,0.096
2125528360.0,0.0,0.096
2125535762.0,0.0,0.096
2125543161.0,0.0,0.096
2125550561.0,0.0,0.099
2125557961.0,0.0,0.099
2125565361.0,0.0,0.099
2125572764.0,0.0,0.096
2125580162.0,0.0,0.096
2125587561.0,0.0,0.099
2125594961.0,0.0,0.099
2125602361.0,0.0,0.099
2125609762.0,0.0,0.096
2125617161.0,0.0,0.099
2125624564.0,0.0,0.096
2125631964.0,0.0,0.099
2125639360.0,0.0,0.099
2125646763.0,0.0,0.096
2125654161.0,0.0,0.099
2125661564.0,0.0,0.096
2125668960.0,0.0,0.099
2125676361.0,0.0,0.096
2125683762.0,0.0,0.096
2125691161.0,0.0,0.099
2125698564.0,0.0,0.099
2125705964.0,0.0,0.096
2125713362.0,0.0,0.099
2125720763.0,0.0,0.096
2125728161.0,0.0,0.096
2125735561.0,0.0,0.096
2125742961.0,0.0,0.099
2125750360.0,0.0,0.099
2125757762.0,0.0,0.096
2125765161.0,0.0,0.096
2125772561.0,0.0,0.096
2125779962.0,0.0,0.096
2125787362.0,0.0,0.099
2125794763.0,0.0,0.099
2125802161.0,0.0,0.099
2125809561.0,0.0,0.096
2125816961.0,0.0,0.099
2125824361.0,0.0,0.099
2125831763.0,0.0,0.099
2125839161.0,0.0,0.099
2125846560.0,0.0,0.099
2125853961.0,0.0,0.096
2125861361.0,0.0,0.096
2125868763.0,0.0,0.099
2125876161.0,0.0,0.096
2125883564.0,0.0,0.099
2125890963.0,0.0,0.096
2125898362.0,0.0,0.099
2125905763.0,0.0,0.099
2125913161.0,0.0,0.099
2125920561.0,0.0,0.099
2125927962.0,0.0,0.099
2125935361.0,0.0,0.099
2125942763.0,0.0,0.099
2125950161.0,0.0,0.096
2125957561.0,0.0,0.099
2125964963.0,0.0,0.096
2125972361.0,0.0,0.096
2125979762.0,0.0,0.096
2125987161.0,0.0,0.096
2125994564.0,0.0,0.099
2126001962.0,0.0,0.099
2126009360.0,0.0,0.099
2126016762.0,0.0,0.096
2126024161.0,0.0,0.099
2126031563.0,0.0,0.099
2126038961.0,0.0,0.096
2126046362.0,0.0,0.099
2126053763.0,0.0,0.096
2126061162.0,0.0,0.096
2126068564.0,0.0,0.099
2126075963.0,0.0,0.099
2126083360.0,0.0,0.099
2126090762.0,0.0,0.096
2126098161.0,0.0,0.099
2126105561.0,0.0,0.099
2126112961.0,0.0,0.099
2126120361.0,0.0,0.096
2126127762.0,0.0,0.099
2126135161.0,0.0,0.099
2126142562.0,0.0,0.096
2126149963.0,0.0,0.099
2126157360.0,0.0,0.099
2126164763.0,0.0,0.099
2126172161.0,0.0,0.096
2126179564.0,0.0,0.096
2126186961.0,0.0,0.096
2126194361.0,0.0,0.096
2126201762.0,0.0,0.096
2126209161.0,0.0,0.099
2126216564.0,0.0,0.099
2126223964.0,0.0,0.096
2126231361.0,0.0,0.096
2126238763.0,0.0,0.096
2126246161.0,0.0,0.099
2126253564.0,0.0,0.099
2126260962.0,0.0,0.099
2126268360.0,0.0,0.099
2126275762.0,0.0,0.096
2126283161.0,0.0,0.096
2126290561.0,0.0,0.099
2126297961.0,0.0,0.099
2126305361.0,0.0,0.096
2126312763.0,0.0,0.096
2126320162.0,0.0,0.096
2126327564.0,0.0,0.096
2126334964.0,0.0,0.096
2126342361.0,0.0,0.096
2126349763.0,0.0,0.096
2126357161.0,0.0,0.099
2126364563.0,0.0,0.096
2126371962.0,0.0,0.096
2126379362.0,0.0,0.099
2126386764.0,0.0,0.096
2126394161.0,0.0,0.099
2126401561.0,0.0,0.096
2126408964.0,0.0,0.099
2126416361.0,0.0,0.099
2126423762.0,0.0,0.096
2126431161.0,0.0,0.096
2126438564.0,0.0,0.099
2126445964.0,0.0,0.099
2126453360.0,0.0,0.099
2126460762.0,0.0,0.099
2126468161.0,0.0,0.096
2126475561.0,0.0,0.099
2126482961.0,0.0,0.096
2126490361.0,0.0,0.099
2126497763.0,0.0,0.096
2126505164.0,0.0,0.099
2126512562.0,0.0,0.099
2126519963.0,0.0,0.099
2126527362.0,0.0,0.099
2126534763.0,0.0,0.096
2126542161.0,0.0,0.099
2126549562.0,0.0,0.096
2126556963.0,0.0,0.099
2126564362.0,0.0,0.096
2126571764.0,0.0,0.096
2126579161.0,0.0,0.096
2126586561.0,0.0,0.099
2126593964.0,0.0,0.099
2126601360.0,0.0,0.096
2126608763.0,0.0,0.099
2126616161.0,0.0,0.096
2126623564.0,0.0,0.099
2126630961.0,0.0,0.099
2126638361.0,0.0,0.099
2126645764.0,0.0,0.096
2126653161.0,0.0,0.099
2126660561.0,0.0,0.099
2126667964.0,0.0,0.096
2126675360.0,0.0,0.099
2126682762.0,0.0,0.096
