#Data from 2015-7-27 at 10:22:31
Timestamp,PMT
-2055145701,0.59942
-2055138298,0.60003
-2055130896,0.6004
-2055123500,0.60003
-2055116100,0.59942
-2055108697,0.60041
-2055101298,0.60012
-2055093902,0.59962
-2055086498,0.60012
-2055079094,0.60041
-2055071700,0.59942
-2055064299,0.60003
-2055056897,0.6004
-2055049500,0.60003
-2055042099,0.59942
-2055034696,0.60041
-2055027299,0.60012
-2055019900,0.59962
-2055012499,0.60012
-2055005095,0.60041
-2054997700,0.59942
-2054990300,0.60003
-2054982896,0.6004
-2054975500,0.60003
-2054968099,0.59942
-2054960696,0.60041
-2054953299,0.60012
-2054945902,0.59962
-2054938499,0.60012
-2054931096,0.60041
-2054923702,0.59942
-2054916299,0.60003
-2054908896,0.6004
-2054901499,0.60003
-2054894099,0.59942
-2054886697,0.60041
-2054879300,0.60012
-2054871900,0.59962
-2054864498,0.60012
-2054857096,0.60041
-2054849700,0.59942
-2054842300,0.60003
-2054834898,0.6004
-2054827500,0.60003
-2054820100,0.59942
-2054812697,0.60041
-2054805297,0.60012
-2054797901,0.59962
-2054790499,0.60012
-2054783096,0.60041
-2054775702,0.59942
-2054768299,0.60003
-2054760897,0.6004
-2054753501,0.60003
-2054746098,0.59942
-2054738698,0.60041
-2054731298,0.60012
-2054723902,0.59962
-2054716498,0.60012
-2054709096,0.60041
-2054701702,0.59942
-2054694300,0.60003
-2054686896,0.6004
-2054679500,0.60003
-2054672099,0.59942
-2054664696,0.60041
-2054657299,0.60012
-2054649900,0.59962
-2054642499,0.60012
-2054635095,0.60041
-2054627700,0.59942
-2054620300,0.60003
-2054612895,0.6004
-2054605498,0.60003
-2054598098,0.59942
-2054590696,0.60041
-2054583298,0.60012
-2054575902,0.59962
-2054568498,0.60012
-2054561095,0.60041
-2054553700,0.59942
-2054546300,0.60003
-2054538895,0.6004
-2054531499,0.60003
-2054524098,0.59942
-2054516698,0.60041
-2054509298,0.60012
-2054501902,0.59962
-2054494498,0.60012
-2054487095,0.60041
-2054479702,0.59942
-2054472299,0.60003
-2054464897,0.6004
-2054457500,0.60003
-2054450100,0.59942
-2054442697,0.60041
-2054435300,0.60012
-2054427900,0.59962
-2054420499,0.60012
-2054413095,0.60041
-2054405702,0.59942
-2054398299,0.60003
-2054390896,0.6004
-2054383500,0.60003
-2054376100,0.59942
-2054368697,0.60041
-2054361300,0.60012
-2054353901,0.59962
-2054346499,0.60012
-2054339096,0.60041
-2054331701,0.59942
-2054324298,0.60003
-2054316896,0.6004
-2054309500,0.60003
-2054302099,0.59942
-2054294696,0.60041
-2054287299,0.60012
-2054279902,0.59962
-2054272498,0.60012
-2054265095,0.60041
-2054257702,0.59942
-2054250300,0.60003
-2054242898,0.6004
-2054235499,0.60003
-2054228098,0.59942
-2054220698,0.60041
-2054213299,0.60012
-2054205902,0.59962
-2054198498,0.60012
-2054191095,0.60041
-2054183701,0.59942
-2054176300,0.60003
-2054168895,0.6004
-2054161498,0.60003
-2054154100,0.59942
-2054146697,0.60041
-2054139298,0.60012
-2054131902,0.59962
-2054124498,0.60012
-2054117094,0.60041
-2054109702,0.59942
-2054102299,0.60003
-2054094897,0.6004
-2054087498,0.60003
-2054080098,0.59942
-2054072698,0.60041
-2054065298,0.60012
-2054057902,0.59962
-2054050499,0.60012
-2054043096,0.60041
-2054035701,0.59942
-2054028299,0.60003
-2054020897,0.6004
-2054013501,0.60003
-2054006098,0.59942
-2053998697,0.60041
-2053991298,0.60012
-2053983901,0.59962
-2053976497,0.60012
-2053969094,0.60041
-2053961702,0.59942
-2053954299,0.60003
-2053946898,0.6004
-2053939499,0.60003
-2053932098,0.59942
-2053924698,0.60041
-2053917299,0.60012
-2053909902,0.59962
-2053902498,0.60012
-2053895094,0.60041
-2053887702,0.59942
-2053880300,0.60003
-2053872896,0.6004
-2053865500,0.60003
-2053858099,0.59942
-2053850696,0.60041
-2053843300,0.60012
-2053835900,0.59962
-2053828499,0.60012
-2053821096,0.60041
-2053813701,0.59942
-2053806299,0.60003
-2053798898,0.6004
-2053791498,0.60003
-2053784097,0.59942
-2053776697,0.60041
-2053769298,0.60012
-2053761902,0.59962
