#Data from 2015-10-22 at 13:3:55
Timestamp,PMT
377979553,0.003
377979653,0.003
377979753,0.003
377979853,0.003
377979953,0.003
377980053,0.006
377980153,0.003
377980253,0.003
377980353,0.003
377980453,0.003
377980553,0.006
377980653,0.003
377980753,0.003
377980853,0.006
377980953,0.003
377981053,0.009
377981153,0.003
377981253,0.006
377981353,0.003
377981453,0.006
377981553,0.006
377981653,0.003
377981753,0.003
377981853,0.012
377981953,0.003
377982053,0.006
377982153,0.003
377982253,0.003
377982353,0.025
377982453,0.006
377982553,0.003
377982653,0.003
377982753,0.003
377982853,0.006
377982953,0.003
377983053,0.006
377983153,0.003
377983253,0.003
377983353,0.003
377983453,0.006
377983553,0.006
377983653,0.003
377983753,0.003
377983853,0.003
377983953,0.006
377984053,0.003
377984153,0.003
377984253,0.003
377984353,0.003
377984453,0.003
377984553,0.003
377984653,0.003
377984753,0.029
377984853,0.003
377984953,0.003
377985053,0.003
377985153,0.003
377985253,0.003
377985353,0.003
377985453,0.003
377985553,0.003
377985653,0.003
377985753,0.003
377985853,0.003
377985953,0.006
377986053,0.003
377986153,0.006
377986253,0.003
377986353,0.003
377986453,0.003
377986553,0.003
377986653,0.003
377986753,0.003
377986853,0.003
377986953,0.003
377987053,0.003
377987153,0.003
377987253,0.003
377987353,0.003
377987453,0.003
377987553,0.003
377987653,0.003
377987753,0.003
377987853,0.003
377987953,0.009
377988053,0.006
377988153,0.003
377988253,0.003
377988353,0.006
377988453,0.006
377988553,0.003
377988653,0.003
377988753,0.029
377988853,0.003
377988953,0.006
377989053,0.006
377989153,0.003
377989253,0.003
377989353,0.003
377989453,0.006
377989553,0.003
377989653,0.003
377989753,0.003
377989853,0.003
377989953,0.006
377990053,0.003
377990153,0.003
377990253,0.003
377990353,0.003
377990453,0.003
377990553,0.012
377990653,0.003
377990753,0.012
377990853,0.003
377990953,0.003
377991053,0.003
377991153,0.003
377991253,0.006
377991353,0.006
377991453,0.006
377991553,0.006
377991653,0.003
377991753,0.003
377991853,0.003
377991953,0.006
377992053,0.025
377992153,0.006
377992253,0.003
377992353,0.009
377992453,0.003
377992553,0.009
377992653,0.003
377992753,0.003
377992853,0.003
377992953,0.009
377993053,0.003
377993153,0.003
377993253,0.003
377993353,0.009
377993453,0.003
377993553,0.003
377993653,0.003
377993753,0.003
377993853,0.003
377993953,0.003
377994053,0.003
377994153,0.003
377994253,0.003
377994353,0.003
377994453,0.003
377994553,0.003
377994653,0.003
377994753,0.003
377994853,0.003
377994953,0.003
377995053,0.003
377995153,0.003
377995253,0.003
377995353,0.003
377995453,0.003
377995553,0.003
377995653,0.003
377995753,0.003
377995853,0.003
377995953,0.006
377996053,0.006
377996153,0.003
377996253,0.003
377996353,0.003
377996453,0.022
377996553,0.003
377996653,0.003
377996753,0.003
377996853,0.003
377996953,0.003
377997053,0.003
377997153,0.006
377997253,0.003
377997353,0.003
377997453,0.003
377997553,0.003
377997653,0.009
377997753,0.003
377997853,0.012
377997953,0.003
377998053,0.006
377998153,0.006
377998253,0.003
377998353,0.003
377998453,0.029
377998553,0.003
377998653,0.012
377998753,0.006
377998853,0.003
377998953,0.003
377999053,0.006
377999153,0.003
377999253,0.003
377999353,0.006
377999453,0.006
377999553,0.003
377999653,0.003
377999753,0.025
377999853,0.003
377999953,0.003
378000053,0.003
378000153,0.006
378000253,0.003
378000353,0.003
378000453,0.003
378000553,0.003
378000653,0.006
378000753,0.003
378000853,0.003
378000953,0.003
378001053,0.003
378001153,0.003
378001253,0.003
378001353,0.006
378001453,0.006
378001553,0.003
378001653,0.006
378001753,0.003
378001853,0.003
378001953,0.003
378002053,0.003
378002153,0.009
378002253,0.003
378002353,0.003
378002453,0.003
378002553,0.003
378002653,0.006
378002753,0.003
378002853,0.003
378002953,0.003
378003053,0.003
378003153,0.006
378003253,0.003
378003353,0.003
378003453,0.003
378003553,0.006
378003653,0.003
378003753,0.003
378003853,0.003
378003953,0.003
378004053,0.003
378004153,0.003
378004253,0.003
378004353,0.003
378004453,0.003
378004553,0.006
378004653,0.003
378004753,0.003
378004853,0.003
378004953,0.025
378005053,0.003
378005153,0.006
378005253,0.003
378005353,0.006
378005453,0.003
378005553,0.003
378005653,0.003
378005753,0.003
378005853,0.003
378005953,0.003
378006053,0.006
378006153,0.003
378006253,0.003
378006353,0.006
378006453,0.006
378006553,0.003
378006653,0.003
378006753,0.003
378006853,0.003
378006953,0.003
378007053,0.003
378007153,0.003
378007253,0.003
378007353,0.006
378007453,0.012
378007553,0.009
378007653,0.003
378007753,0.003
378007853,0.006
378007953,0.003
378008053,0.003
378008153,0.003
378008253,0.003
378008353,0.003
378008453,0.003
378008553,0.006
378008653,0.006
378008753,0.003
378008853,0.006
378008953,0.006
378009053,0.003
378009153,0.006
378009253,0.003
378009353,0.003
378009453,0.003
378009553,0.003
378009653,0.003
378009753,0.003
378009853,0.003
378009953,0.003
378010053,0.003
378010153,0.003
378010253,0.003
378010353,0.003
378010453,0.003
378010553,0.003
378010653,0.003
378010753,0.003
378010853,0.006
378010953,0.003
378011053,0.006
378011153,0.006
378011253,0.003
378011353,0.003
378011453,0.003
378011553,0.003
378011653,0.003
378011753,0.003
378011853,0.003
378011953,0.003
378012053,0.006
378012153,0.003
378012253,0.006
378012353,0.006
378012453,0.003
378012553,0.003
378012653,0.003
378012753,0.003
378012853,0.006
378012953,0.003
378013053,0.003
378013153,0.003
378013253,0.003
378013353,0.003
378013453,0.003
378013553,0.003
378013653,0.003
378013753,0.003
378013853,0.003
378013953,0.003
378014053,0.003
378014153,0.006
378014253,0.003
378014353,0.003
378014453,0.003
378014553,0.029
378014653,0.003
378014753,0.003
378014853,0.003
378014953,0.003
378015053,0.003
378015153,0.003
378015253,0.003
378015353,0.003
378015453,0.006
378015553,0.003
378015653,0.003
378015753,0.003
378015853,0.006
378015953,0.006
378016053,0.006
378016153,0.003
378016253,0.003
378016353,0.012
378016453,0.003
378016553,0.003
378016653,0.006
378016753,0.003
378016853,0.006
378016953,0.003
378017053,0.003
378017153,0.003
378017253,0.003
378017353,0.003
378017453,0.003
378017553,0.006
378017653,0.003
378017753,0.003
378017853,0.003
378017953,0.003
378018053,0.003
378018153,0.003
378018253,0.003
378018353,0.003
378018453,0.003
378018553,0.006
378018653,0.003
378018753,0.003
378018853,0.003
378018953,0.003
378019053,0.003
378019153,0.003
378019253,0.003
378019353,0.006
378019453,0.003
378019553,0.006
378019653,0.006
378019753,0.003
378019853,0.003
378019953,0.025
378020053,0.003
378020153,0.003
378020253,0.003
378020353,0.003
378020453,0.003
378020553,0.003
378020653,0.006
378020753,0.003
378020853,0.003
378020953,0.003
378021053,0.003
378021153,0.003
378021253,0.003
378021353,0.003
378021453,0.003
378021553,0.003
378021653,0.003
378021753,0.003
378021853,0.003
378021953,0.003
