#Data from 2015-7-22 at 15:17:10
Timestamp,PMT,PeakDetector
3617812362.0,0.0,0.087
3617819762.0,0.0,0.087
3617827161.0,0.0,0.087
3617834561.0,0.0,0.087
3617841966.0,0.0,0.087
3617849365.0,0.0,0.087
3617856764.0,0.0,0.087
3617864161.0,0.0,0.083
3617871561.0,0.0,0.087
3617878963.0,0.0,0.087
3617886365.0,0.0,0.083
3617893765.0,0.0,0.083
3617901165.0,0.0,0.083
3617908562.0,0.0,0.087
3617915964.0,0.0,0.087
3617923362.0,0.0,0.087
3617930762.0,0.0,0.087
3617938161.0,0.0,0.083
3617945565.0,0.0,0.087
3617952964.0,0.0,0.087
3617960362.0,0.0,0.087
3617967762.0,0.0,0.087
3617975161.0,0.0,0.087
3617982561.0,0.0,0.087
3617989964.0,0.0,0.087
3617997365.0,0.0,0.087
3618004762.0,0.0,0.087
3618012164.0,0.0,0.087
3618019561.0,0.0,0.087
3618026964.0,0.0,0.087
3618034362.0,0.0,0.087
3618041764.0,0.0,0.087
3618049161.0,0.0,0.083
3618056561.0,0.0,0.087
3618063964.0,0.0,0.083
3618071365.0,0.0,0.087
3618078765.0,0.0,0.087
3618086165.0,0.0,0.087
3618093561.0,0.0,0.087
3618100964.0,0.0,0.087
3618108364.0,0.0,0.087
3618115761.0,0.0,0.087
3618123163.0,0.0,0.087
3618130562.0,0.0,0.087
3618137964.0,0.0,0.087
3618145362.0,0.0,0.087
3618152762.0,0.0,0.087
3618160161.0,0.0,0.087
3618167562.0,0.0,0.087
3618174964.0,0.0,0.087
3618182362.0,0.0,0.087
3618189761.0,0.0,0.087
3618197162.0,0.0,0.087
3618204562.0,0.0,0.087
3618211964.0,0.0,0.087
3618219362.0,0.0,0.087
3618226762.0,0.0,0.087
3618234163.0,0.0,0.087
3618241563.0,0.0,0.087
3618248964.0,0.0,0.087
3618256365.0,0.0,0.087
3618263762.0,0.0,0.087
3618271161.0,0.0,0.087
3618278561.0,0.0,0.087
3618285964.0,0.0,0.087
3618293362.0,0.0,0.087
3618300762.0,0.0,0.087
3618308164.0,0.0,0.087
3618315562.0,0.0,0.087
3618322964.0,0.0,0.087
3618330364.0,0.0,0.087
3618337762.0,0.0,0.087
3618345161.0,0.0,0.087
3618352562.0,0.0,0.087
3618359963.0,0.0,0.083
3618367362.0,0.0,0.087
3618374762.0,0.0,0.087
3618382162.0,0.0,0.087
3618389562.0,0.0,0.087
3618396962.0,0.0,0.087
3618404362.0,0.0,0.087
3618411761.0,0.0,0.087
3618419162.0,0.0,0.087
3618426562.0,0.0,0.087
3618433962.0,0.0,0.087
3618441362.0,0.0,0.087
3618448762.0,0.0,0.087
3618456161.0,0.0,0.087
3618463561.0,0.0,0.087
3618470962.0,0.0,0.087
3618478365.0,0.0,0.087
3618485765.0,0.0,0.087
3618493161.0,0.0,0.087
3618500561.0,0.0,0.087
3618507962.0,0.0,0.087
3618515362.0,0.0,0.087
3618522764.0,0.0,0.087
3618530161.0,0.0,0.087
3618537561.0,0.0,0.087
3618544961.0,0.0,0.087
3618552362.0,0.0,0.087
3618559762.0,0.0,0.083
3618567161.0,0.0,0.087
3618574562.0,0.0,0.087
3618581962.0,0.0,0.087
3618589362.0,0.0,0.087
3618596765.0,0.0,0.087
3618604162.0,0.0,0.087
3618611561.0,0.0,0.087
3618618962.0,0.0,0.087
3618626365.0,0.0,0.087
3618633765.0,0.0,0.087
3618641165.0,0.0,0.087
3618648565.0,0.0,0.087
3618655963.0,0.0,0.087
3618663361.0,0.0,0.087
3618670765.0,0.0,0.087
3618678162.0,0.0,0.087
3618685562.0,0.0,0.087
3618692963.0,0.0,0.087
3618700363.0,0.0,0.087
3618707762.0,0.0,0.087
3618715161.0,0.0,0.087
3618722564.0,0.0,0.087
3618729961.0,0.0,0.087
3618737365.0,0.0,0.087
3618744764.0,0.0,0.087
3618752165.0,0.0,0.087
3618759561.0,0.0,0.087
3618766962.0,0.0,0.083
3618774365.0,0.0,0.083
3618781765.0,0.0,0.087
3618789165.0,0.0,0.087
3618796565.0,0.0,0.087
3618803962.0,0.0,0.087
3618811364.0,0.0,0.087
3618818762.0,0.0,0.087
3618826164.0,0.0,0.087
3618833562.0,0.0,0.087
3618840962.0,0.0,0.087
3618848362.0,0.0,0.087
3618855765.0,0.0,0.087
3618863162.0,0.0,0.087
3618870565.0,0.0,0.087
3618877963.0,0.0,0.087
3618885365.0,0.0,0.083
3618892761.0,0.0,0.083
3618900161.0,0.0,0.087
3618907561.0,0.0,0.087
3618914967.0,0.0,0.087
3618922362.0,0.0,0.087
3618929761.0,0.0,0.087
3618937162.0,0.0,0.083
3618944565.0,0.0,0.087
3618951966.0,0.0,0.087
3618959362.0,0.0,0.087
3618966762.0,0.0,0.087
3618974165.0,0.0,0.087
3618981562.0,0.0,0.087
3618988962.0,0.0,0.083
