#Data from 2015-10-29 at 11:28:51
Timestamp,PMT
46976161,1
46976261,2
46976361,1
46976461,1
46976561,1
46976661,1
46976761,1
46976861,1
46976961,1
46977061,1
46977161,1
46977261,1
46977361,5
46977461,1
46977561,1
46977661,1
46977761,1
46977861,1
46977961,1
46978061,1
46978161,1
46978261,1
46978361,1
46978461,1
46978561,1
46978661,2
46978761,1
46978861,1
46978961,1
46979061,1
46979161,1
46979261,1
46979361,1
46979461,1
46979561,2
46979661,2
46979761,1
46979861,2
46979961,1
46980061,1
46980161,2
46980263,1
46980361,1
46980461,1
46980561,1
46980661,2
46980761,2
46980861,1
46980961,2
46981061,1
46981161,1
46981261,1
46981361,1
46981461,1
46981561,1
46981661,1
46981761,1
46981861,1
46981961,1
46982061,1
46982161,1
46982261,1
46982361,1
46982461,1
46982561,2
46982661,4
46982761,1
46982861,1
46982961,1
46983061,1
46983161,1
46983261,1
46983361,1
46983461,1
46983561,1
46983661,1
46983761,1
46983861,1
46983961,1
46984061,1
46984161,2
46984261,1
46984361,1
46984461,1
46984561,1
46984661,1
46984761,1
46984861,1
46984961,1
46985061,1
46985161,1
46985261,1
46985361,1
46985461,1
46985561,1
46985661,1
46985761,1
46985861,1
46985961,2
46986061,1
46986161,2
46986261,1
46986361,1
46986461,1
46986561,1
46986661,1
46986761,1
46986861,1
46986961,2
46987061,1
46987161,1
46987261,1
46987361,1
46987461,1
46987561,1
46987661,1
46987761,1
46987861,1
46987961,1
46988061,2
46988161,1
46988261,1
46988361,1
46988461,1
46988561,1
46988661,1
46988761,1
46988861,1
46988961,2
46989061,1
46989161,1
46989261,1
46989361,1
46989461,1
46989561,1
46989661,1
46989761,1
46989861,1
46989961,1
46990061,1
46990161,1
46990261,1
46990361,1
46990461,1
46990561,1
46990661,1
46990761,1
46990861,1
46990961,1
46991061,1
46991161,1
46991261,1
46991361,1
46991461,1
46991561,1
46991661,2
46991761,1
46991861,1
46991961,1
46992061,2
46992161,2
46992261,1
46992361,1
46992461,1
46992561,1
46992661,2
46992761,1
46992861,1
46992961,1
46993061,1
46993161,1
46993261,1
46993361,1
46993461,1
46993561,1
46993661,1
46993761,1
46993861,1
46993961,1
46994061,1
46994161,1
46994261,1
46994361,1
46994461,1
46994561,3
46994661,1
46994761,1
46994861,5
46994961,2
46995061,2
46995161,3
46995261,2
46995361,1
46995461,1
46995561,1
46995661,3
46995761,1
46995861,1
46995961,2
46996061,2
46996161,1
46996261,1
46996361,1
46996461,1
46996561,1
46996661,1
46996761,2
46996861,2
46996961,1
46997061,2
46997161,1
46997261,1
46997361,1
46997461,1
46997561,1
46997661,1
46997761,1
46997861,1
46997961,1
46998061,1
46998161,1
46998261,1
46998361,1
46998461,1
46998561,1
46998661,1
46998761,1
46998861,1
46998961,1
46999061,2
46999161,1
46999261,1
46999361,1
46999461,1
46999561,1
46999661,1
46999761,1
46999861,1
46999961,1
47000061,1
47000161,1
47000261,1
47000361,3
47000461,2
47000561,2
47000661,1
47000761,1
47000861,1
47000961,1
47001061,1
47001161,1
47001261,1
47001361,2
47001461,1
47001561,2
47001661,1
47001761,1
47001861,1
47001961,2
47002061,1
47002161,1
47002261,1
47002361,2
47002461,2
47002561,2
47002661,2
47002761,1
47002861,1
47002961,1
47003061,1
47003161,1
47003261,1
47003361,1
47003461,1
47003561,1
47003661,1
47003761,1
47003861,2
47003961,1
47004061,1
47004161,1
47004261,2
47004361,4
47004461,1
47004561,1
47004661,1
47004761,1
47004861,1
47004961,1
47005061,1
47005161,1
47005261,1
47005361,1
47005461,1
47005561,5
47005661,2
47005761,1
47005861,1
47005961,1
47006061,1
47006161,2
47006261,1
47006361,2
47006461,1
47006561,1
47006661,1
47006761,1
47006861,1
47006961,1
47007061,1
47007161,1
47007261,1
47007361,1
47007461,1
47007561,1
47007661,2
47007761,1
47007861,2
47007961,1
47008061,4
47008161,2
47008261,2
47008361,1
47008461,1
47008561,1
47008661,1
47008761,1
47008861,1
47008961,1
47009061,1
47009161,1
47009261,1
47009361,2
47009461,1
47009561,1
47009661,1
47009761,1
47009861,1
47009961,1
47010061,1
47010161,1
47010261,1
47010361,1
47010461,1
47010561,1
47010661,3
47010761,1
47010861,1
47010961,1
47011061,1
47011161,1
47011261,1
47011361,1
47011461,1
47011561,1
47011661,2
47011761,1
47011861,1
47011961,1
47012061,1
47012161,1
47012261,1
47012361,2
47012461,1
47012561,2
47012661,1
47012761,1
47012861,1
47012961,1
47013061,1
47013161,1
47013261,1
47013361,1
47013461,1
47013561,1
47013661,1
47013761,2
47013861,1
47013961,2
47014061,3
47014161,1
47014261,1
47014361,1
47014461,2
47014561,1
47014661,1
47014761,2
47014861,1
47014961,1
47015061,1
47015161,1
47015261,1
47015361,1
47015461,1
47015561,2
47015661,2
47015761,1
47015861,1
47015961,1
47016061,2
47016161,3
47016261,1
47016361,1
47016461,2
47016561,2
47016661,2
47016761,1
47016861,1
47016961,1
47017061,1
47017161,1
47017261,1
47017361,1
47017461,1
47017561,1
47017661,1
47017761,1
47017861,2
47017961,1
47018061,1
47018161,3
47018261,1
47018361,1
47018461,1
47018561,1
47018661,2
47018761,1
47018861,1
47018961,1
47019061,1
47019161,1
47019261,1
47019361,1
47019461,2
47019561,1
47019661,1
47019761,1
47019861,1
47019961,1
47020061,2
47020161,1
47020261,1
47020361,1
47020461,1
47020561,2
47020661,1
47020761,1
47020861,1
47020961,1
47021061,1
47021161,1
47021261,2
47021361,1
47021461,1
47021561,2
47021661,1
47021761,1
47021861,1
47021961,1
47022061,1
47022161,2
