#Data from 2015-10-22 at 12:21:7
Timestamp,PMT
2266025856,0.003
2266025956,0.003
2266026056,0.006
2266026156,0.003
2266026256,0.003
2266026356,0.003
2266026456,0.003
2266026556,0.003
2266026656,0.003
2266026756,0.003
2266026856,0.003
2266026956,0.003
2266027056,0.003
2266027156,0.006
2266027256,0.003
2266027356,0.006
2266027456,0.003
2266027556,0.003
2266027656,0.003
2266027756,0.003
2266027856,0.003
2266027956,0.006
2266028056,0.003
2266028156,0.003
2266028256,0.003
2266028356,0.003
2266028456,0.003
2266028556,0.006
2266028656,0.006
2266028756,0.006
2266028856,0.003
2266028956,0.003
2266029056,0.003
2266029156,0.003
2266029256,0.003
2266029356,0.003
2266029456,0.003
2266029556,0.003
2266029656,0.006
2266029756,0.003
2266029856,0.003
2266029956,0.009
2266030056,0.003
2266030156,0.006
2266030256,0.003
2266030356,0.003
2266030456,0.003
2266030556,0.006
2266030656,0.003
2266030756,0.003
2266030856,0.003
2266030956,0.003
2266031056,0.003
2266031156,0.003
2266031256,0.003
2266031356,0.006
2266031456,0.003
2266031556,0.003
2266031656,0.003
2266031756,0.003
2266031856,0.003
2266031956,0.003
2266032056,0.003
2266032156,0.003
2266032256,0.003
2266032356,0.003
2266032456,0.003
2266032556,0.006
2266032656,0.006
2266032756,0.003
2266032856,0.003
2266032956,0.003
2266033056,0.003
2266033156,0.009
2266033256,0.003
2266033356,0.003
2266033456,0.003
2266033556,0.003
2266033656,0.006
2266033756,0.003
2266033856,0.003
2266033956,0.006
2266034056,0.003
2266034156,0.003
2266034256,0.003
2266034356,0.003
2266034456,0.003
2266034556,0.003
2266034656,0.003
2266034756,0.006
2266034856,0.003
2266034956,0.003
2266035056,0.003
2266035156,0.006
2266035256,0.003
2266035356,0.003
2266035456,0.003
2266035556,0.009
2266035656,0.003
2266035756,0.003
2266035856,0.003
2266035956,0.003
2266036056,0.003
2266036156,0.003
2266036256,0.025
2266036356,0.003
2266036456,0.003
2266036556,0.003
2266036656,0.003
2266036756,0.012
2266036856,0.006
2266036956,0.003
2266037056,0.006
2266037156,0.003
2266037256,0.003
2266037356,0.003
