#Data from 2015-10-29 at 13:39:57
Timestamp,PMT
10174659,715
10174770,953
10174880,817
10174990,562
10175100,572
10175210,821
10175320,409
10175430,678
10175540,787
10175649,481
10175759,822
10175870,764
10175980,604
10176090,842
10176200,475
10176310,154
10176420,81
10176529,105
10176639,659
10176750,808
10176860,470
10176970,573
10177080,207
10177190,184
10177300,595
10177409,486
10177520,464
10177630,687
10177740,449
10177850,586
10177960,566
10178070,349
10178180,461
10178289,302
10178399,46
10178510,398
10178620,313
10178730,443
10178840,485
10178950,430
10179060,638
10179169,910
10179279,1124
10179390,1155
10179500,444
10179610,651
10179720,566
10179830,608
10179940,515
10180049,353
10180159,360
10180270,721
10180380,836
10180490,527
10180600,313
10180710,551
10180820,455
10180929,391
10181039,420
10181150,442
10181260,367
10181370,219
10181480,261
10181590,688
10181700,648
10181809,332
10181919,590
10182030,259
10182140,278
10182250,700
10182360,495
10182470,879
10182580,281
10182689,680
10182799,651
10182910,332
10183020,449
10183130,454
10183240,419
10183350,643
10183460,628
10183569,147
10183679,260
10183790,104
10183900,359
10184010,487
10184120,444
10184230,320
10184340,415
10184449,745
10184559,475
10184670,516
10184780,676
10184890,49
10185000,325
10185110,24
10185220,574
10185329,209
10185439,248
10185550,324
10185660,282
10185770,166
10185880,438
10185990,533
10186100,165
10186209,238
10186319,382
10186430,309
10186540,526
10186650,739
10186760,455
10186870,564
10186980,304
10187089,426
10187199,1004
10187310,1148
10187420,884
10187530,531
10187640,636
10187750,752
10187860,353
10187969,419
10188079,248
10188190,365
10188300,620
10188410,748
10188519,479
10188629,112
10188740,716
10188849,1094
10188959,805
10189069,297
10189179,534
10189290,444
10189400,730
10189510,477
10189620,406
10189729,667
10189839,950
10189950,442
10190060,295
10190170,649
10190280,499
10190390,405
10190500,266
10190609,83
10190719,297
10190830,488
10190940,447
10191050,87
10191160,176
10191270,61
10191380,418
10191489,627
10191600,505
10191710,338
10191820,230
10191930,673
10192040,671
10192150,226
10192260,507
10192369,602
10192479,450
10192590,414
10192700,351
10192810,386
10192919,328
10193029,406
10193139,266
10193250,263
10193360,667
10193470,721
10193579,563
10193689,656
10193799,611
10193910,540
10194019,566
10194129,599
10194239,226
10194349,239
10194460,192
10194570,410
10194680,456
10194790,195
10194900,68
10195009,119
10195119,493
10195230,619
10195340,878
10195450,652
10195559,733
10195669,856
10195779,434
10195890,642
10195999,668
10196109,555
10196219,750
10196329,301
10196440,379
10196550,476
10196660,865
10196769,761
10196879,635
10196990,355
10197100,247
10197210,311
10197320,271
10197430,560
10197539,988
10197649,789
10197760,361
10197870,397
10197980,587
10198090,593
10198200,453
10198310,528
10198420,496
10198529,810
10198640,487
10198750,429
10198860,449
10198970,810
10199080,319
10199190,353
10199300,849
10199409,489
10199520,306
10199630,505
10199740,416
10199850,221
10199960,221
10200070,355
10200180,597
10200289,791
10200399,690
10200510,832
10200620,641
10200730,459
10200840,541
10200950,279
10201060,402
10201169,170
10201279,512
10201390,484
10201500,471
10201610,674
10201720,564
10201830,292
10201940,536
10202049,436
10202159,121
10202270,721
10202380,1116
10202490,887
10202600,788
10202710,430
10202820,332
10202929,475
10203039,317
10203150,281
10203260,450
10203370,539
10203480,539
10203590,516
10203700,593
10203809,579
10203919,217
10204030,582
10204140,866
10204250,924
10204360,518
10204470,663
10204580,309
10204689,578
10204799,900
10204910,643
10205020,496
10205130,484
10205240,987
10205350,1123
10205460,592
10205569,689
10205679,770
10205790,703
10205900,893
10206010,489
10206120,578
10206230,542
10206340,463
10206449,695
10206559,534
10206670,56
10206780,354
10206890,309
10207000,532
10207110,560
10207220,956
10207329,1001
10207439,715
10207550,716
10207660,476
10207770,469
10207880,47
10207990,73
10208100,326
10208209,676
10208319,800
10208430,916
10208540,680
10208650,290
10208760,193
10208870,374
10208980,325
10209089,530
10209199,806
10209310,381
10209420,751
10209530,526
10209640,710
10209750,743
10209860,289
10209969,822
10210079,1005
10210190,751
10210300,226
10210410,311
10210519,848
10210629,397
10210739,316
10210850,510
10210959,597
10211069,576
10211179,524
10211289,408
10211400,470
10211510,440
10211620,422
10211729,338
10211839,352
10211950,485
10212060,594
10212170,383
10212280,506
10212390,151
10212500,486
10212609,914
10212720,316
10212830,402
10212940,376
10213050,17
10213160,277
10213270,580
10213380,621
10213489,471
10213600,302
10213710,638
10213820,635
10213930,243
10214040,233
10214150,165
10214260,454
10214369,677
10214479,661
10214590,541
10214700,707
10214810,644
10214920,1038
10215030,432
10215140,398
10215249,744
10215359,803
10215470,285
10215580,286
10215690,805
10215800,785
10215910,787
10216020,725
10216129,539
10216239,742
10216350,484
10216460,485
10216570,401
10216680,253
10216790,807
10216900,960
10217009,672
10217119,479
10217230,520
10217340,657
10217450,613
10217560,346
10217670,107
10217780,271
10217889,409
10217999,367
10218110,211
10218220,600
10218330,777
10218440,867
10218550,569
10218660,425
10218769,75
10218879,340
10218990,446
10219100,461
10219210,671
10219320,326
10219430,55
10219540,415
10219649,633
10219760,716
10219870,637
10219980,244
10220090,398
10220200,709
10220310,593
10220420,519
10220529,734
10220640,246
10220750,418
10220860,394
10220970,59
10221080,299
10221190,522
10221300,650
10221409,900
10221520,642
10221630,65
10221740,195
10221850,417
10221960,154
10222070,266
10222180,664
10222289,725
10222399,780
10222510,729
10222620,336
10222730,347
10222840,502
10222950,160
10223060,398
10223169,264
10223279,336
10223390,184
10223500,165
10223610,463
10223720,351
10223830,428
10223940,221
10224049,124
10224159,518
10224270,512
10224380,386
10224490,495
10224600,392
10224710,676
10224820,879
10224929,473
10225039,583
10225150,592
10225260,397
10225370,516
10225480,955
10225590,1058
10225700,945
10225809,423
10225919,94
10226030,343
10226140,434
10226250,674
10226360,580
10226470,826
10226579,645
10226689,831
10226800,835
10226910,372
10227020,244
10227130,614
10227240,351
10227350,178
10227460,521
10227569,884
10227680,468
10227790,523
10227900,253
10228010,388
10228120,541
10228230,246
10228340,92
10228449,558
10228559,981
10228670,578
10228780,477
10228890,381
10229000,506
10229110,355
10229220,572
10229329,395
10229439,248
10229550,429
10229660,352
10229770,480
10229880,386
10229989,920
10230100,786
10230209,355
10230319,550
10230430,420
10230540,169
10230650,538
10230760,347
10230870,666
10230980,610
10231089,218
10231199,310
10231310,516
10231420,728
10231530,580
10231640,534
10231750,624
10231860,817
10231969,458
10232079,560
10232190,507
10232300,255
10232410,319
10232520,628
10232629,266
10232739,249
10232850,310
10232960,653
10233070,253
10233180,451
10233290,391
10233400,567
10233510,822
10233620,642
10233729,431
10233839,449
10233950,551
10234060,492
10234170,485
10234280,578
10234390,609
10234500,552
10234609,354
10234720,650
10234830,520
10234940,446
10235050,521
10235160,370
10235270,319
10235380,120
10235489,175
10235599,209
10235710,717
10235820,576
10235930,351
10236040,405
10236150,190
10236260,464
10236369,748
10236479,498
10236590,251
10236700,50
10236810,411
10236920,328
10237030,226
10237140,306
10237249,455
10237359,655
10237470,1046
10237580,733
10237690,631
10237800,598
10237909,383
10238019,439
10238130,354
10238240,385
10238350,743
10238460,598
10238569,760
10238679,354
10238789,55
10238900,311
10239009,435
10239119,351
10239229,436
10239340,512
10239450,643
10239560,426
10239669,433
10239779,590
10239890,595
10240000,787
10240110,411
10240220,175
10240330,154
10240440,74
10240550,70
10240660,246
10240769,247
10240879,302
10240990,154
10241100,575
10241210,530
10241320,95
10241430,231
10241539,470
10241649,614
10241760,403
10241870,452
10241980,373
10242090,486
10242200,678
10242310,287
10242420,109
10242529,531
10242640,626
10242750,589
10242860,671
10242970,303
10243080,324
10243190,474
10243300,353
10243409,325
10243520,613
10243630,625
10243740,689
10243850,658
10243960,521
10244070,770
10244180,817
10244289,318
10244399,498
10244510,430
10244620,378
10244730,275
10244840,585
10244950,838
10245060,325
10245169,611
10245279,544
10245390,512
10245500,833
10245610,615
10245720,474
10245830,448
10245940,362
10246049,379
10246159,635
10246269,198
10246380,429
10246490,324
10246600,199
10246710,786
10246820,439
10246929,598
10247039,583
10247150,335
10247260,707
10247370,778
10247480,484
10247589,554
10247699,330
10247810,77
10247920,412
10248030,995
10248140,996
10248250,740
10248360,727
10248470,601
10248580,346
10248689,260
10248799,369
10248910,961
10249020,570
10249130,703
10249240,466
10249350,533
10249460,828
10249569,706
10249680,658
10249790,762
10249900,448
10250010,727
10250120,653
10250230,446
10250340,432
10250449,590
10250559,690
10250670,901
10250780,629
10250890,451
10251000,618
10251110,429
10251220,399
10251329,235
10251439,372
10251550,771
10251660,235
10251770,579
10251880,865
10251990,671
10252100,385
10252209,293
10252319,706
10252430,584
10252540,303
10252650,578
10252760,306
10252870,425
10252980,574
10253089,438
10253199,642
10253310,933
10253420,734
10253530,394
10253640,558
10253750,442
10253860,776
10253969,518
10254079,355
10254190,225
10254300,641
10254410,860
10254520,745
10254630,852
10254740,210
10254849,169
10254959,624
10255070,569
10255180,384
10255290,406
10255400,92
10255510,269
10255620,347
10255729,174
10255839,703
10255950,747
10256060,498
10256170,626
10256280,578
10256390,575
10256500,329
10256609,410
10256720,696
10256830,336
10256940,253
10257050,274
10257160,95
10257270,528
10257380,487
10257489,461
10257599,441
10257710,403
10257820,160
10257930,220
10258040,55
10258150,378
10258260,428
10258369,248
10258479,479
10258590,628
10258700,604
10258810,549
10258920,767
10259030,674
10259140,516
10259249,748
10259359,707
10259470,393
10259580,198
10259690,224
10259800,516
10259910,615
10260020,654
10260129,732
10260239,484
10260350,459
10260460,705
10260569,656
10260679,493
10260789,797
10260900,245
10261009,417
10261119,581
10261229,890
10261340,377
10261450,184
10261560,453
10261670,377
10261780,457
10261889,132
10261999,214
10262110,164
10262220,355
10262330,603
10262440,527
10262550,481
10262660,132
10262769,549
10262879,447
10262990,403
10263100,533
10263210,437
10263320,624
10263430,727
10263539,537
10263649,549
10263760,344
10263870,72
10263980,348
10264090,256
10264200,436
10264310,533
10264420,576
10264529,479
10264639,448
10264750,216
10264860,369
10264970,483
10265080,814
10265190,370
10265300,849
10265409,742
10265520,275
10265630,100
10265740,601
10265850,635
10265960,320
10266070,780
10266180,582
10266289,696
10266399,342
10266510,516
10266620,497
10266730,499
10266840,1005
10266950,785
10267060,433
10267169,260
10267279,463
10267389,315
10267500,663
10267610,424
10267720,374
10267830,330
10267940,225
10268049,117
10268159,49
10268270,190
10268380,475
10268490,361
10268600,465
10268710,758
10268820,403
10268929,455
10269039,328
10269150,719
10269260,715
10269370,532
10269480,1072
10269590,876
10269700,334
10269809,536
10269919,369
10270030,412
10270140,352
10270250,570
10270360,504
10270470,408
10270580,564
10270689,251
10270800,123
10270910,350
10271020,555
10271130,534
10271240,491
10271350,620
10271460,448
10271569,504
10271679,734
10271790,359
10271900,385
10272010,426
10272120,505
10272230,738
10272340,594
10272449,757
10272559,598
10272670,677
10272780,776
10272890,640
10273000,646
10273110,935
10273220,1037
10273329,731
10273439,554
10273550,687
10273660,623
10273770,544
10273880,177
10273990,499
10274100,348
10274209,574
10274319,217
10274430,293
10274540,470
10274650,785
10274760,158
10274870,487
10274980,393
10275089,222
10275199,180
10275310,585
10275420,947
10275530,650
10275640,856
10275750,707
10275860,680
10275969,606
10276079,751
10276190,808
10276300,589
10276410,751
10276519,717
10276629,490
10276739,292
10276850,991
10276960,734
10277070,904
10277180,171
10277290,55
10277400,72
10277510,493
10277619,457
10277729,688
10277840,763
10277950,538
10278060,317
10278170,25
10278280,167
10278390,473
10278500,421
10278609,664
10278720,391
10278830,487
10278940,659
10279050,515
10279160,510
10279270,277
10279380,241
10279489,533
10279599,357
10279710,795
10279820,922
10279930,519
10280040,434
10280150,125
10280260,564
10280369,594
10280479,334
10280590,154
10280700,392
10280810,344
10280920,595
10281030,519
10281140,471
10281249,354
10281359,373
10281470,540
10281580,627
10281690,374
10281800,527
10281910,420
10282020,426
10282129,660
10282239,683
10282350,648
10282460,684
10282570,465
10282680,366
10282790,247
10282900,518
10283009,642
10283119,685
10283230,459
10283340,685
10283450,550
10283560,200
10283670,271
10283780,314
10283889,427
10283999,826
10284110,624
10284220,651
10284330,377
10284440,477
10284549,650
10284659,583
10284770,278
10284880,659
10284990,724
10285100,879
10285210,633
10285320,717
10285430,388
10285539,507
10285649,480
10285760,491
10285870,724
10285980,848
10286090,506
10286200,285
10286310,569
10286420,825
10286529,586
10286639,661
10286750,884
10286860,563
10286970,223
10287080,253
10287190,791
10287300,895
10287409,909
10287520,727
10287630,547
10287740,375
10287850,535
10287960,645
10288070,913
10288180,334
10288289,685
10288399,590
10288510,458
10288620,476
10288730,429
10288840,549
10288950,733
10289060,455
10289169,478
10289279,376
10289390,441
10289500,322
10289610,550
10289720,539
10289830,500
10289940,615
10290049,331
10290159,268
10290270,644
10290380,350
10290490,464
10290600,506
10290710,794
10290820,597
10290929,495
10291039,609
10291150,60
10291260,299
10291370,555
10291480,729
10291590,498
10291700,145
10291809,753
10291919,715
10292030,786
10292140,644
10292250,750
10292360,701
10292470,795
10292580,516
10292689,198
10292799,816
10292910,741
10293020,446
10293130,424
10293240,364
10293350,333
10293460,55
10293569,354
10293679,482
10293790,455
10293900,542
10294010,323
10294120,500
10294230,827
10294340,511
10294449,332
10294560,502
10294670,293
10294780,55
10294890,333
10295000,503
10295110,481
10295220,505
10295329,361
10295439,542
10295550,384
10295660,459
10295770,681
10295880,666
10295990,831
10296100,831
10296209,651
10296319,385
10296430,664
10296540,684
10296650,625
10296760,756
10296870,638
10296980,733
10297089,517
10297199,562
10297310,254
10297420,322
10297530,477
10297640,280
10297750,262
10297860,313
10297969,369
10298079,724
10298189,843
10298300,487
10298410,661
10298519,470
10298629,459
10298739,263
10298849,226
10298959,510
10299069,809
10299179,414
10299290,819
10299400,772
10299510,1203
10299620,1097
10299729,541
10299839,602
10299950,581
10300060,675
10300170,415
10300280,540
10300390,112
10300500,496
10300609,726
10300720,423
10300830,593
10300940,427
10301050,418
10301160,738
10301270,598
10301380,586
10301489,536
10301600,330
10301710,661
10301820,476
10301930,622
10302040,475
10302150,673
10302260,685
10302369,602
10302479,302
10302590,668
10302700,883
10302810,631
10302920,452
10303030,501
10303140,613
10303249,819
10303359,711
10303470,639
10303580,172
10303690,257
10303800,700
10303910,763
10304020,734
10304129,683
10304239,954
10304350,740
10304460,599
10304570,787
10304680,362
10304790,486
10304900,407
10305009,666
10305119,710
10305230,419
10305340,396
10305450,803
10305560,754
10305669,539
10305779,324
10305890,404
10306000,139
10306110,624
10306220,516
10306330,310
10306440,696
10306549,507
10306659,325
10306770,659
10306880,638
10306990,391
10307100,477
10307210,221
10307320,146
10307430,887
10307540,831
10307649,307
10307759,670
10307870,616
10307980,729
10308090,469
10308200,578
10308310,538
10308420,630
10308529,799
10308639,796
10308750,856
10308860,754
10308970,354
10309080,493
10309190,641
10309300,280
10309409,179
10309520,439
10309630,635
10309740,626
10309850,761
10309960,420
10310070,454
10310180,274
10310289,742
10310399,579
10310510,357
10310620,641
10310730,607
10310840,203
10310950,293
10311060,709
10311169,479
10311279,492
10311390,304
10311500,236
10311610,593
10311720,727
10311830,960
10311940,445
10312049,553
10312159,671
10312270,588
10312380,761
10312490,341
10312599,599
10312709,535
10312819,109
10312930,398
10313040,677
10313150,689
10313260,694
10313370,338
10313480,73
10313589,53
10313699,457
10313810,725
10313920,441
10314030,367
10314140,474
10314250,215
10314360,600
10314470,639
10314580,344
10314689,545
10314799,694
10314910,451
10315020,738
10315130,764
10315240,1059
10315350,977
10315460,358
10315569,459
10315680,672
10315790,841
10315900,587
10316010,473
10316120,275
10316230,414
10316340,635
10316449,828
10316559,483
10316670,841
10316780,549
10316890,552
10317000,248
10317110,331
10317220,249
10317329,405
10317439,539
10317550,349
10317660,153
10317770,588
10317880,567
10317990,376
10318100,346
10318209,536
10318319,546
10318430,778
10318540,379
10318650,629
10318760,267
10318870,253
10318980,473
10319089,413
10319199,376
10319310,527
10319420,391
10319530,546
10319640,390
10319750,648
10319860,614
10319969,218
10320079,64
10320190,224
10320300,292
10320410,53
10320520,382
10320630,239
10320740,427
10320849,262
10320959,340
10321069,470
10321180,498
10321290,515
10321400,748
10321510,228
10321620,301
10321729,473
10321839,435
10321950,521
10322060,521
10322170,331
10322280,249
10322390,476
10322500,200
10322609,126
10322719,314
10322830,422
10322940,618
10323050,264
10323160,569
10323270,378
10323380,148
10323489,300
10323599,213
10323710,241
10323820,237
10323930,397
10324040,441
10324150,373
10324260,640
10324369,462
10324479,589
10324590,750
10324700,669
10324810,405
10324920,376
10325030,510
10325140,345
10325249,705
10325359,679
10325470,556
10325580,382
10325690,608
10325800,578
10325910,688
10326020,471
10326129,608
10326239,903
10326350,784
10326460,706
10326570,403
10326680,598
10326790,454
10326900,349
10327009,721
10327119,874
10327230,635
10327340,744
10327450,927
10327560,674
10327670,623
10327779,250
10327889,404
10328000,312
10328110,680
10328220,408
10328330,299
10328440,182
10328549,468
10328659,71
10328770,416
10328880,634
10328990,926
10329100,311
10329210,551
10329320,401
10329430,613
10329540,850
10329649,658
10329760,292
10329870,322
10329980,121
10330090,377
10330200,388
10330310,370
10330420,496
10330529,730
10330639,582
10330750,683
10330860,650
10330970,637
10331080,717
10331190,486
10331300,404
10331409,129
10331520,124
10331630,195
10331740,457
10331850,449
10331960,487
10332070,611
10332180,1070
10332289,1065
10332399,1041
10332510,1015
10332620,379
10332730,398
10332840,410
10332950,589
10333060,462
10333169,483
10333279,367
10333390,381
10333500,492
10333610,309
10333720,430
10333830,479
10333940,379
10334049,294
10334159,499
10334270,404
10334380,688
10334490,636
10334600,965
10334710,703
10334820,337
10334929,303
10335039,511
10335150,786
10335260,480
10335370,474
10335480,558
10335590,450
10335700,377
10335809,443
10335919,177
10336030,127
10336140,122
10336250,221
10336360,575
10336470,535
10336580,797
10336689,233
10336799,536
10336910,489
10337020,593
10337130,356
10337240,369
10337350,218
10337460,718
10337569,387
10337680,389
10337790,337
10337900,545
10338010,705
10338120,449
10338230,242
10338340,304
10338449,533
10338559,549
10338670,675
10338780,733
10338890,580
10339000,508
10339110,547
10339220,649
10339329,454
10339439,625
10339550,609
10339660,269
10339770,71
10339880,668
10339990,663
10340100,755
10340209,583
10340319,631
10340430,746
10340540,507
10340650,487
10340760,398
10340870,385
10340980,165
10341089,425
10341199,533
10341310,910
10341420,612
10341530,289
10341640,517
10341750,800
10341860,562
10341969,511
10342079,598
10342190,216
10342300,534
10342410,431
10342519,402
10342629,241
10342739,53
10342850,642
10342959,705
10343069,989
10343179,501
10343289,496
10343400,466
10343510,398
10343620,444
10343729,590
10343839,638
10343950,415
10344060,476
10344170,598
10344280,630
10344390,1082
10344500,1086
10344609,672
10344720,584
10344830,608
10344940,330
10345050,380
10345160,487
10345270,740
10345380,745
10345489,615
10345599,522
10345710,675
10345820,621
10345930,809
10346040,790
10346150,718
10346260,540
10346369,956
10346479,1078
10346590,910
10346700,807
10346810,791
10346920,1170
10347030,970
10347140,611
10347249,712
10347359,639
10347470,795
10347580,849
10347690,667
10347800,951
10347910,633
10348020,390
10348129,506
10348239,199
10348350,628
10348460,612
10348570,594
10348680,727
10348790,432
10348900,444
10349009,385
10349119,633
10349230,476
10349340,360
10349450,471
10349560,514
10349670,637
10349780,724
10349889,454
10349999,646
10350110,379
10350220,218
10350330,461
10350440,799
10350550,524
10350660,624
10350769,513
10350879,321
10350990,572
10351100,507
10351210,627
10351320,651
10351430,227
10351540,302
10351649,534
10351760,756
10351870,458
10351980,692
10352090,626
10352200,544
10352310,582
10352420,715
10352529,509
10352639,595
10352750,496
10352860,580
10352970,896
10353080,609
10353190,384
10353300,693
10353409,857
10353519,496
10353630,583
10353740,529
10353850,317
10353960,535
10354070,551
10354180,696
10354289,486
10354399,519
10354510,576
10354620,573
10354730,344
10354840,494
10354950,248
10355060,265
10355169,556
10355279,715
10355390,626
10355500,505
10355610,561
10355720,383
10355830,132
10355940,483
10356049,943
10356159,1141
10356270,424
10356380,566
10356490,588
10356600,396
10356709,187
10356819,806
10356930,698
10357040,499
10357150,83
10357260,669
10357370,701
10357480,592
10357590,129
10357700,51
10357809,606
10357920,558
10358030,552
10358140,727
10358250,622
10358360,710
10358470,494
10358580,305
10358689,486
10358799,474
10358910,697
10359020,226
10359130,358
10359240,758
10359350,552
10359460,337
10359569,737
10359679,637
10359790,344
10359900,374
10360010,409
10360120,757
10360230,777
10360340,149
10360449,470
10360560,198
10360670,307
10360780,653
10360890,681
10361000,847
10361110,603
10361220,566
10361329,479
10361439,491
10361550,410
10361660,447
10361770,480
10361880,676
10361990,826
10362100,902
10362209,766
10362319,818
10362430,802
10362540,420
10362650,662
10362760,1084
10362870,959
10362980,783
10363089,642
10363199,515
10363310,656
10363420,247
10363530,210
10363640,499
10363750,517
10363860,622
10363969,191
10364079,285
10364190,387
10364300,799
10364410,270
10364519,308
10364629,551
10364739,444
10364850,377
10364959,303
10365069,484
10365179,658
10365289,722
10365400,441
10365510,321
10365620,924
10365729,500
10365839,350
10365949,728
10366060,662
10366170,680
10366280,1215
10366390,1152
10366500,975
10366609,646
10366720,623
10366830,250
10366940,407
10367050,507
10367160,604
10367270,349
10367380,653
10367489,770
10367599,408
10367710,440
10367820,294
10367930,369
10368040,427
10368150,727
10368260,580
10368369,745
10368479,596
10368590,613
10368700,664
10368810,366
10368920,391
10369030,632
10369140,915
10369249,549
10369359,411
10369470,485
10369580,587
10369690,492
10369800,284
10369910,470
10370020,474
10370129,515
10370239,395
10370350,173
10370460,230
10370570,492
10370680,628
10370790,528
10370900,373
10371009,291
10371119,578
10371230,354
10371340,752
10371450,724
10371559,340
10371669,669
10371779,564
10371890,366
10371999,595
10372109,506
10372219,512
10372329,547
10372440,781
10372550,825
10372660,731
10372769,1082
10372879,679
10372990,323
10373100,701
10373210,906
10373320,628
10373430,455
10373539,429
10373649,528
10373760,667
10373870,675
10373980,432
10374090,551
10374200,582
10374310,276
10374420,549
10374529,551
10374639,651
10374750,296
10374860,733
10374970,730
10375080,735
10375190,530
10375300,685
10375409,813
10375520,817
10375630,478
10375740,395
10375850,92
10375960,301
10376070,342
10376180,361
10376289,759
10376399,487
10376510,488
10376620,627
10376730,839
10376840,580
10376950,553
10377060,701
10377169,517
10377279,716
10377390,460
10377500,759
10377610,497
10377720,747
10377830,1098
10377940,1163
10378049,1142
10378159,1057
10378270,804
10378380,340
10378490,495
10378600,744
10378710,644
10378820,357
10378929,446
10379039,484
10379150,826
10379260,810
10379370,622
10379480,686
10379589,778
10379699,569
10379810,312
10379920,505
10380030,614
10380140,375
10380250,101
10380360,194
10380470,523
10380580,358
10380689,599
10380799,534
10380910,488
10381020,535
10381130,279
10381240,332
10381350,371
10381460,484
10381569,388
10381679,342
10381790,774
10381900,788
10382010,269
10382120,294
10382230,458
10382340,109
10382449,457
10382559,506
10382670,340
10382780,477
10382890,666
10383000,740
10383110,678
10383220,855
10383329,676
10383439,535
10383550,627
10383660,612
10383770,458
10383880,765
10383990,397
10384100,717
10384209,623
10384319,674
10384430,491
10384540,510
10384650,503
10384760,581
10384870,534
10384980,701
10385089,651
10385199,229
10385309,247
10385420,732
10385530,695
10385640,782
10385750,734
10385860,618
10385969,490
10386079,317
10386190,235
10386300,331
10386410,167
10386520,409
10386630,622
10386740,580
10386849,812
10386959,240
10387070,61
10387180,755
10387290,1079
10387400,845
10387510,638
10387620,728
10387729,351
10387839,657
10387950,498
10388060,519
10388170,533
10388280,425
10388390,748
10388500,415
10388609,442
10388720,507
10388830,416
10388940,371
10389050,596
10389160,886
10389270,699
10389380,1018
10389489,772
10389600,405
10389710,679
10389820,859
10389930,953
10390040,1090
10390150,943
10390260,786
10390369,691
10390479,790
10390590,644
10390700,405
10390810,666
10390920,497
10391030,373
10391140,137
10391249,626
10391359,731
10391470,1135
10391580,791
10391690,502
10391800,175
10391909,650
10392020,519
10392129,654
10392239,621
10392350,580
10392460,666
10392570,361
10392680,195
10392790,407
10392900,513
10393009,506
10393119,507
10393230,808
10393340,503
10393450,667
10393559,518
10393669,249
10393779,504
10393890,655
10393999,447
10394109,454
10394219,941
10394329,560
10394440,514
10394550,460
10394660,418
10394769,594
10394879,553
10394990,257
10395100,292
10395210,819
10395320,664
10395430,463
10395539,608
10395649,597
10395760,589
10395870,462
10395980,465
10396090,324
10396200,729
10396310,802
10396420,651
10396529,285
10396640,171
10396750,352
10396860,962
10396970,759
10397080,847
10397190,862
10397300,640
10397409,444
10397519,698
10397630,651
10397740,522
10397850,404
10397960,454
10398070,864
10398180,262
10398289,355
10398399,1109
10398510,452
10398620,112
10398730,640
10398840,473
10398950,562
10399060,675
10399169,824
10399279,509
10399390,521
10399500,629
10399610,244
10399720,427
10399830,350
10399940,400
10400049,579
10400159,477
10400270,483
10400380,573
10400490,877
10400600,960
10400710,1078
10400820,834
10400929,632
10401039,564
10401150,482
10401260,684
10401370,528
10401480,716
10401590,793
10401700,578
10401809,582
10401919,569
10402030,410
10402140,137
10402250,289
10402360,84
10402470,254
10402580,607
10402689,472
10402799,800
10402910,689
10403020,368
10403130,751
10403240,662
10403350,738
10403460,836
10403569,607
10403679,487
10403790,317
10403900,412
10404010,553
10404120,772
10404230,580
10404340,664
10404449,411
10404559,353
10404670,207
10404780,442
10404890,521
10405000,527
10405110,557
10405220,556
10405329,317
10405439,354
10405550,364
10405660,178
10405770,413
10405880,563
10405990,465
10406100,914
10406209,584
10406319,573
10406430,492
10406540,585
10406650,638
10406760,609
10406869,444
10406979,354
10407089,610
10407200,692
10407310,706
10407420,458
10407530,673
10407639,770
10407749,813
10407859,148
10407970,338
10408080,103
10408190,223
10408300,287
10408410,359
10408519,423
10408629,393
10408739,278
10408850,412
10408960,688
10409070,842
10409180,274
10409290,665
10409399,351
10409510,438
10409619,159
10409730,383
10409840,463
10409950,311
10410060,605
10410170,398
10410280,236
10410390,404
10410500,221
10410609,543
10410720,387
10410830,499
10410940,608
10411050,881
10411160,691
10411270,562
10411380,458
10411489,466
10411600,351
10411710,958
10411820,576
10411930,248
10412040,323
10412150,672
10412260,410
10412369,550
10412479,425
10412590,779
10412700,821
10412810,524
10412920,520
10413030,525
10413140,204
10413249,449
10413359,701
10413470,524
10413580,388
10413690,600
10413800,720
10413910,545
10414020,374
10414129,709
10414239,634
10414350,676
10414460,300
10414570,265
10414680,401
10414790,420
10414900,449
10415009,563
10415119,454
10415230,324
10415340,82
10415450,162
10415560,132
10415669,314
10415779,98
10415890,488
10416000,496
10416110,394
10416220,745
10416330,952
10416440,397
10416550,165
10416660,347
10416769,461
10416879,503
10416990,359
10417100,732
10417210,573
10417320,778
10417430,211
10417540,341
10417649,501
10417759,638
10417870,1114
10417980,546
10418090,436
10418200,546
10418310,301
10418420,339
10418529,136
10418640,615
10418750,783
10418860,846
10418970,584
10419080,438
10419190,494
10419300,592
10419409,439
10419519,498
10419630,209
10419740,223
10419850,336
10419960,481
10420070,238
10420180,410
10420289,215
10420399,418
10420510,512
10420620,172
10420730,429
10420840,307
10420950,584
10421060,719
10421169,698
10421279,831
10421390,1090
10421500,641
10421610,607
10421720,673
10421830,499
10421940,551
10422049,628
10422159,478
10422270,726
10422380,532
10422490,516
10422600,246
10422710,363
10422820,638
10422929,635
10423039,689
10423150,703
10423260,260
10423370,202
10423480,47
10423589,100
10423699,722
10423810,681
10423920,949
10424030,499
10424140,524
10424250,368
10424360,561
10424470,756
10424580,683
10424689,444
10424799,137
10424910,328
10425020,543
10425130,237
10425240,305
