S130C	2015-10-20 07:40:01
3.121031E-04	105894
3.121341E-04	106194
3.121602E-04	106494
3.121891E-04	106795
3.122380E-04	107096
3.122544E-04	107395
3.122766E-04	107696
3.123243E-04	107995
3.123657E-04	108296
3.123901E-04	108595
3.123971E-04	108896
3.124168E-04	109195
3.124235E-04	109496
3.124345E-04	109795
3.124492E-04	110096
3.124919E-04	110395
3.125085E-04	110696
3.125270E-04	110995
3.125563E-04	111296
3.125702E-04	111595
3.042449E-04	111896
2.913882E-04	112195
2.914000E-04	112496
2.913746E-04	112795
2.914078E-04	113096
2.913728E-04	113395
2.913227E-04	113696
2.912993E-04	113997
2.912381E-04	114297
2.912782E-04	114597
2.912179E-04	114897
2.912070E-04	115197
2.912344E-04	115497
2.911561E-04	115797
2.911958E-04	116097
2.911411E-04	116397
2.911201E-04	116697
2.911353E-04	116997
2.910997E-04	117297
2.910722E-04	117597
2.910715E-04	117897
2.909788E-04	118197
2.909821E-04	118497
2.909926E-04	118797
2.910035E-04	119097
2.909883E-04	119397
2.909465E-04	119697
2.909577E-04	119997
2.908995E-04	120297
2.909524E-04	120597
2.909162E-04	120897
2.908850E-04	121197
2.908397E-04	121498
2.908305E-04	121798
2.908366E-04	122098
2.908276E-04	122398
2.907849E-04	122698
2.907745E-04	122998
2.908350E-04	123304
2.908001E-04	123604
2.908282E-04	123904
2.907817E-04	124204
2.908035E-04	124504
2.907703E-04	124804
2.907328E-04	125104
2.907787E-04	125404
2.907047E-04	125704
2.906954E-04	126004
2.906849E-04	126304
2.906896E-04	126604
2.906578E-04	126904
2.906474E-04	127204
2.906507E-04	127504
2.906551E-04	127804
2.905822E-04	128104
2.905869E-04	128404
2.905884E-04	128706
2.905765E-04	129006
2.905743E-04	129306
2.906258E-04	129606
2.905870E-04	129906
2.905654E-04	130206
2.905709E-04	130506
2.905510E-04	130806
2.905699E-04	131106
2.905588E-04	131406
2.905813E-04	131706
2.905193E-04	132006
2.905487E-04	132306
2.905164E-04	132606
2.905400E-04	132906
2.905261E-04	133206
2.905164E-04	133506
2.905866E-04	133806
2.905828E-04	134106
2.905932E-04	134406
2.906265E-04	134706
2.906118E-04	135006
2.906617E-04	135306
2.906499E-04	135606
2.906893E-04	135906
2.907111E-04	136207
2.907051E-04	136507
2.907036E-04	136807
2.907353E-04	137107
2.908001E-04	137407
2.908171E-04	137707
2.908417E-04	138007
2.908543E-04	138307
2.908791E-04	138607
2.909024E-04	138907
2.909205E-04	139207
2.909510E-04	139507
2.910013E-04	139807
2.909678E-04	140107
2.910065E-04	140407
2.910497E-04	140707
2.910251E-04	141007
2.910513E-04	141307
2.910598E-04	141607
2.910974E-04	141907
2.911173E-04	142207
2.911511E-04	142507
2.911815E-04	142807
2.912315E-04	143107
2.912370E-04	143408
2.912718E-04	143708
2.913066E-04	144008
2.913164E-04	144308
2.913408E-04	144608
2.913897E-04	144908
2.914089E-04	145208
2.914732E-04	145508
2.914938E-04	145808
2.915294E-04	146108
2.915706E-04	146408
2.915631E-04	146708
2.916142E-04	147008
2.916259E-04	147308
2.916514E-04	147608
2.916678E-04	147908
2.916916E-04	148208
2.917337E-04	148508
2.917644E-04	148808
2.917939E-04	149108
2.918010E-04	149408
2.918123E-04	149708
2.918622E-04	150008
2.919238E-04	150308
2.919416E-04	150609
2.919326E-04	150910
2.919850E-04	151209
2.919961E-04	151510
2.920199E-04	151809
2.920636E-04	152110
2.921364E-04	152409
2.921262E-04	152715
2.921466E-04	153015
2.921797E-04	153315
2.922146E-04	153615
2.922466E-04	153915
2.922520E-04	154215
2.922894E-04	154515
2.923241E-04	154815
2.923269E-04	155115
2.923789E-04	155415
2.924010E-04	155715
2.924310E-04	156015
2.924580E-04	156315
2.924860E-04	156615
2.924901E-04	156915
2.925344E-04	157215
2.925270E-04	157515
2.925295E-04	157815
2.925623E-04	158116
2.925915E-04	158416
2.926063E-04	158716
2.926516E-04	159016
2.926762E-04	159316
2.926830E-04	159616
2.927023E-04	159916
2.927250E-04	160216
2.927434E-04	160516
2.927671E-04	160816
2.927784E-04	161116
2.928098E-04	161416
2.928441E-04	161716
2.928696E-04	162016
2.928692E-04	162316
2.928815E-04	162616
2.928728E-04	162916
2.928935E-04	163216
2.929043E-04	163516
2.929155E-04	163816
2.929395E-04	164116
2.929686E-04	164416
2.929880E-04	164716
2.930232E-04	165016
2.930543E-04	165318
2.930920E-04	165617
2.931055E-04	165918
2.931417E-04	166217
2.931349E-04	166518
2.931863E-04	166817
2.932152E-04	167118
2.932225E-04	167417
2.932310E-04	167718
2.932379E-04	168017
2.932513E-04	168318
2.932737E-04	168617
2.932810E-04	168918
2.932973E-04	169217
2.933507E-04	169518
2.933447E-04	169817
2.933638E-04	170118
2.933886E-04	170417
2.934056E-04	170718
2.934437E-04	171017
2.934652E-04	171318
2.934577E-04	171617
2.934468E-04	171918
2.934832E-04	172217
2.934693E-04	172519
2.934923E-04	172818
2.935128E-04	173119
2.935444E-04	173418
2.935665E-04	173719
2.935627E-04	174018
2.935739E-04	174319
2.936248E-04	174618
2.936224E-04	174919
2.936607E-04	175218
2.936869E-04	175519
2.937209E-04	175818
2.937478E-04	176119
2.937637E-04	176418
2.937486E-04	176719
2.937702E-04	177018
2.938104E-04	177319
2.938350E-04	177618
2.938652E-04	177919
2.938649E-04	178218
2.938831E-04	178519
2.939240E-04	178818
2.939306E-04	179119
2.939545E-04	179418
2.939830E-04	179719
2.940028E-04	180020
2.939967E-04	180320
2.939904E-04	180620
2.940454E-04	180920
2.940397E-04	181220
2.940711E-04	181520
2.940839E-04	181820
2.940964E-04	182126
2.940918E-04	182426
2.941006E-04	182726
2.941382E-04	183026
2.941654E-04	183326
2.941987E-04	183626
2.941959E-04	183926
2.942153E-04	184226
2.942467E-04	184526
2.942774E-04	184826
2.942901E-04	185126
2.943066E-04	185426
2.943302E-04	185726
2.943421E-04	186026
2.943691E-04	186326
2.943956E-04	186626
2.944164E-04	186926
2.944311E-04	187227
2.944394E-04	187527
2.944572E-04	187827
2.945179E-04	188127
2.945296E-04	188427
2.945466E-04	188727
2.945397E-04	189027
2.945426E-04	189327
2.945622E-04	189627
2.945850E-04	189927
2.946176E-04	190227
2.946203E-04	190527
2.946412E-04	190827
2.946596E-04	191127
2.946998E-04	191427
2.947083E-04	191727
2.947345E-04	192027
2.947574E-04	192327
2.947857E-04	192627
2.947877E-04	192927
2.948309E-04	193227
2.948430E-04	193527
2.948623E-04	193827
2.948698E-04	194127
2.948658E-04	194427
2.948790E-04	194728
2.949038E-04	195028
2.949406E-04	195328
2.949674E-04	195628
2.949734E-04	195928
2.950150E-04	196228
2.950345E-04	196528
2.950429E-04	196828
2.950736E-04	197128
2.950814E-04	197428
2.951228E-04	197728
2.951156E-04	198028
2.951314E-04	198328
2.951683E-04	198628
2.951765E-04	198928
2.951976E-04	199228
2.952123E-04	199528
2.952422E-04	199828
2.952800E-04	200128
2.953028E-04	200428
2.952910E-04	200728
2.953021E-04	201028
2.953255E-04	201328
2.953289E-04	201628
2.953441E-04	201929
2.953380E-04	202229
2.953655E-04	202529
2.954137E-04	202829
2.954230E-04	203129
2.954384E-04	203429
2.954706E-04	203729
2.954901E-04	204029
2.955292E-04	204329
2.955378E-04	204629
2.955759E-04	204929
2.955902E-04	205229
2.955996E-04	205529
2.956146E-04	205829
2.956437E-04	206129
2.956712E-04	206429
2.956729E-04	206729
2.957014E-04	207029
2.957082E-04	207329
2.957133E-04	207629
2.957236E-04	207929
2.957504E-04	208229
2.957435E-04	208529
2.957769E-04	208829
2.958048E-04	209130
2.957993E-04	209430
2.958368E-04	209730
2.958585E-04	210030
2.958772E-04	210330
2.959118E-04	210630
2.959182E-04	210930
2.959502E-04	211230
2.959407E-04	211536
2.959636E-04	211836
2.959871E-04	212136
2.960114E-04	212436
2.960397E-04	212736
2.960511E-04	213036
2.960494E-04	213336
2.960576E-04	213636
2.960798E-04	213936
2.960898E-04	214236
2.960943E-04	214536
2.961365E-04	214836
2.961635E-04	215136
2.961693E-04	215436
2.961737E-04	215736
2.961978E-04	216036
2.961923E-04	216336
2.962231E-04	216637
2.962163E-04	216937
2.962265E-04	217237
2.962145E-04	217537
2.962351E-04	217837
2.962479E-04	218137
2.962483E-04	218437
2.962588E-04	218737
2.962518E-04	219037
2.962477E-04	219337
2.962609E-04	219637
2.962805E-04	219937
2.962786E-04	220237
2.962876E-04	220537
2.963056E-04	220837
2.963034E-04	221137
2.963142E-04	221437
2.963188E-04	221737
2.963277E-04	222037
2.963475E-04	222337
2.963640E-04	222637
2.963994E-04	222937
2.963747E-04	223237
2.964014E-04	223537
2.963967E-04	223838
2.964330E-04	224138
2.964596E-04	224438
2.964751E-04	224738
2.964671E-04	225038
2.964943E-04	225338
2.965202E-04	225638
2.965533E-04	225938
2.965668E-04	226238
2.965688E-04	226538
2.965869E-04	226838
2.965937E-04	227138
2.966429E-04	227438
2.966554E-04	227738
2.966526E-04	228038
2.966548E-04	228338
2.966713E-04	228638
2.966697E-04	228938
2.966843E-04	229238
2.966947E-04	229538
2.967038E-04	229838
2.967167E-04	230138
2.966941E-04	230438
2.967094E-04	230738
2.967401E-04	231038
2.967463E-04	231340
2.967443E-04	231639
2.967689E-04	231940
2.967783E-04	232239
2.967858E-04	232540
2.967894E-04	232839
2.967954E-04	233140
2.968062E-04	233439
2.967993E-04	233740
2.968090E-04	234039
2.968126E-04	234340
2.968340E-04	234639
2.968391E-04	234940
2.968561E-04	235239
2.968800E-04	235540
2.968822E-04	235839
2.969067E-04	236140
2.969147E-04	236439
2.969385E-04	236740
2.969517E-04	237039
2.969658E-04	237340
2.969812E-04	237639
2.970236E-04	237940
2.970178E-04	238239
2.970168E-04	238541
2.970158E-04	238840
2.970242E-04	239141
2.970534E-04	239440
2.970635E-04	239741
2.970457E-04	240040
2.970592E-04	240341
2.970829E-04	240640
2.970834E-04	240947
2.970857E-04	241246
2.971291E-04	241547
2.971272E-04	241846
2.971582E-04	242147
2.971469E-04	242446
2.971642E-04	242747
2.971625E-04	243046
2.971737E-04	243347
2.971755E-04	243646
2.971630E-04	243947
2.971521E-04	244246
2.971576E-04	244547
2.971771E-04	244846
2.971847E-04	245147
2.971979E-04	245446
2.971963E-04	245748
2.971939E-04	246047
2.972189E-04	246348
2.972139E-04	246647
2.972203E-04	246948
2.972628E-04	247247
2.972540E-04	247548
2.972316E-04	247847
2.972402E-04	248148
2.972332E-04	248447
2.972230E-04	248748
2.972305E-04	249047
2.972631E-04	249348
2.972495E-04	249647
2.972531E-04	249948
2.972560E-04	250247
2.972716E-04	250548
2.972810E-04	250847
2.972793E-04	251148
2.972434E-04	251447
2.972508E-04	251748
2.972757E-04	252047
2.972926E-04	252348
2.972977E-04	252647
2.972859E-04	252948
2.973137E-04	253249
2.973466E-04	253549
2.973547E-04	253849
2.973760E-04	254149
2.974003E-04	254449
2.974172E-04	254749
2.974272E-04	255049
2.974428E-04	255349
2.974176E-04	255649
2.974216E-04	255949
2.974508E-04	256249
2.974553E-04	256549
2.974416E-04	256849
2.974734E-04	257149
2.974644E-04	257449
2.974643E-04	257749
2.974470E-04	258049
2.974510E-04	258349
2.974409E-04	258649
2.974277E-04	258949
2.974508E-04	259249
2.974448E-04	259549
2.974350E-04	259849
2.974176E-04	260149
2.974024E-04	260450
2.974154E-04	260752
2.973936E-04	261050
2.973875E-04	261352
2.973728E-04	261650
2.973717E-04	261952
2.973746E-04	262250
2.973886E-04	262552
2.973842E-04	262850
2.973722E-04	263153
2.973537E-04	263450
2.973730E-04	263752
2.973856E-04	264050
2.973864E-04	264352
2.973981E-04	264650
2.973845E-04	264952
2.973932E-04	265250
2.974185E-04	265552
2.974172E-04	265850
2.974399E-04	266153
2.974110E-04	266450
2.974359E-04	266752
2.974504E-04	267050
2.974337E-04	267352
2.974326E-04	267651
2.974247E-04	267952
2.974356E-04	268251
2.974430E-04	268552
2.974430E-04	268851
2.974653E-04	269153
2.974822E-04	269451
2.974688E-04	269752
2.974783E-04	270051
2.974916E-04	270357
2.974617E-04	270657
2.974634E-04	270957
2.974633E-04	271257
2.974646E-04	271557
2.974947E-04	271857
2.974720E-04	272157
2.974655E-04	272457
2.974649E-04	272757
2.974483E-04	273057
2.974522E-04	273357
2.974899E-04	273657
2.974663E-04	273957
2.974791E-04	274257
2.974432E-04	274557
2.974391E-04	274857
2.974273E-04	275159
2.974451E-04	275458
2.974402E-04	275759
2.974492E-04	276058
2.974399E-04	276359
2.974202E-04	276658
2.974408E-04	276959
2.974397E-04	277258
2.974613E-04	277559
2.974785E-04	277858
2.974536E-04	278159
2.974924E-04	278458
2.975047E-04	278759
2.975066E-04	279058
2.974983E-04	279359
2.975007E-04	279658
2.975195E-04	279959
2.975168E-04	280258
2.975448E-04	280559
2.975496E-04	280858
2.975237E-04	281159
2.975706E-04	281458
2.975882E-04	281759
2.976169E-04	282058
2.976572E-04	282360
2.976633E-04	282659
2.976779E-04	282960
2.976822E-04	283259
2.976866E-04	283560
2.976931E-04	283859
2.977046E-04	284160
2.976901E-04	284459
2.976804E-04	284760
2.977247E-04	285059
2.977269E-04	285360
2.977340E-04	285659
2.977400E-04	285960
2.977221E-04	286259
2.977591E-04	286560
2.977579E-04	286859
2.977545E-04	287160
2.977563E-04	287459
2.977836E-04	287760
2.977942E-04	288059
2.978000E-04	288360
2.978045E-04	288659
2.978084E-04	288960
2.978167E-04	289259
2.977979E-04	289560
2.977864E-04	289861
2.977890E-04	290161
2.977916E-04	290461
2.977851E-04	290761
2.977991E-04	291061
2.977998E-04	291361
2.977992E-04	291661
2.978055E-04	291961
2.978097E-04	292261
2.977792E-04	292561
2.977955E-04	292861
2.978072E-04	293161
2.977882E-04	293461
2.977954E-04	293761
2.977911E-04	294061
2.977973E-04	294361
2.978033E-04	294661
2.978371E-04	294961
2.978278E-04	295261
2.978326E-04	295561
2.978207E-04	295861
2.978056E-04	296161
2.978311E-04	296461
2.978429E-04	296761
2.978310E-04	297062
2.978519E-04	297362
2.978417E-04	297662
2.978531E-04	297962
2.978498E-04	298262
2.978134E-04	298562
2.977983E-04	298862
2.978277E-04	299162
2.978510E-04	299462
2.978708E-04	299768
2.978970E-04	300068
2.978928E-04	300368
