S130C	2015-10-20 07:54:25
5.762499E-07	105794
5.763629E-07	106094
5.763908E-07	106394
5.764135E-07	106695
5.765511E-07	106995
5.765237E-07	107295
5.765907E-07	107595
5.766868E-07	107895
5.767286E-07	108195
5.767159E-07	108495
5.768990E-07	108795
5.769489E-07	109095
5.769162E-07	109395
5.770243E-07	109695
5.771097E-07	109995
5.770958E-07	110295
5.771901E-07	110595
5.771745E-07	110895
5.772306E-07	111195
5.772779E-07	111495
5.773606E-07	111795
5.774028E-07	112095
5.774785E-07	112395
5.775588E-07	112695
5.775220E-07	112995
5.775960E-07	113295
5.776156E-07	113595
5.776709E-07	113896
5.777636E-07	114196
5.778777E-07	114496
5.779426E-07	114796
5.779266E-07	115096
5.779803E-07	115396
5.780073E-07	115696
5.780484E-07	115996
5.781175E-07	116296
5.781886E-07	116596
5.782466E-07	116896
5.782989E-07	117196
5.783240E-07	117496
5.783839E-07	117796
5.784927E-07	118096
5.785130E-07	118396
5.784883E-07	118696
5.785512E-07	118996
5.786991E-07	119296
5.786885E-07	119596
5.786885E-07	119896
5.787766E-07	120196
5.787508E-07	120496
5.788703E-07	120796
5.789095E-07	121096
5.789129E-07	121397
5.789656E-07	121697
5.790116E-07	121997
5.790599E-07	122297
5.791765E-07	122597
5.791774E-07	122897
5.792203E-07	123203
5.792930E-07	123503
5.793394E-07	123803
5.793027E-07	124103
5.794657E-07	124403
5.794748E-07	124703
5.795221E-07	125003
5.794748E-07	125303
5.795440E-07	125603
5.796615E-07	125903
5.797330E-07	126203
5.796672E-07	126503
5.797031E-07	126803
5.797741E-07	127103
5.798680E-07	127403
5.798674E-07	127703
5.799100E-07	128003
5.799241E-07	128303
5.799704E-07	128604
5.799991E-07	128905
5.801092E-07	129205
5.801455E-07	129505
5.801648E-07	129804
5.801605E-07	130105
5.802380E-07	130404
5.802858E-07	130705
5.803224E-07	131004
5.803915E-07	131305
5.804239E-07	131604
5.805131E-07	131905
5.804386E-07	132204
5.805464E-07	132505
5.805165E-07	132804
5.806309E-07	133105
5.805914E-07	133404
5.806963E-07	133705
5.807673E-07	134004
5.808196E-07	134305
5.807703E-07	134604
5.807644E-07	134905
5.808844E-07	135204
5.807992E-07	135505
5.809014E-07	135804
5.809268E-07	136106
5.810290E-07	136405
5.810013E-07	136706
5.809864E-07	137005
5.810307E-07	137306
5.810520E-07	137605
5.811830E-07	137906
5.811464E-07	138205
5.812672E-07	138506
5.812154E-07	138805
5.813271E-07	139106
5.813770E-07	139405
5.814921E-07	139706
5.814819E-07	140005
5.815883E-07	140306
5.814857E-07	140605
5.815590E-07	140906
5.816708E-07	141205
5.816941E-07	141506
5.816670E-07	141805
5.817835E-07	142106
5.818529E-07	142405
5.817906E-07	142706
5.819099E-07	143005
5.819685E-07	143307
5.819410E-07	143606
5.821047E-07	143907
5.819347E-07	144206
5.820777E-07	144507
5.820411E-07	144806
5.821029E-07	145107
5.821609E-07	145406
5.821061E-07	145707
5.821936E-07	146006
5.822630E-07	146307
5.822038E-07	146606
5.822382E-07	146907
5.822843E-07	147206
5.823405E-07	147507
5.823730E-07	147806
5.824320E-07	148107
5.823574E-07	148406
5.824774E-07	148707
5.824495E-07	149006
5.824842E-07	149307
5.825701E-07	149606
5.826001E-07	149907
5.827015E-07	150206
5.826616E-07	150508
5.827278E-07	150807
5.827760E-07	151108
5.827591E-07	151407
5.826660E-07	151708
5.826928E-07	152007
5.828301E-07	152308
5.827720E-07	152614
5.828707E-07	152914
5.828991E-07	153214
5.828606E-07	153514
5.829172E-07	153814
5.829785E-07	154114
5.829688E-07	154414
5.830103E-07	154714
5.830291E-07	155014
5.831629E-07	155314
5.830968E-07	155614
5.831218E-07	155914
5.831808E-07	156214
5.832380E-07	156514
5.831650E-07	156814
5.832254E-07	157114
5.832146E-07	157414
5.832214E-07	157714
5.833398E-07	158015
5.833171E-07	158315
5.833200E-07	158615
5.833858E-07	158915
5.832689E-07	159215
5.834586E-07	159515
5.834491E-07	159815
5.834833E-07	160115
5.834523E-07	160415
5.835074E-07	160715
5.835357E-07	161015
5.835783E-07	161315
5.835620E-07	161615
5.836063E-07	161915
5.835642E-07	162215
5.835673E-07	162515
5.836934E-07	162815
5.835977E-07	163115
5.837002E-07	163415
5.837580E-07	163715
5.837503E-07	164015
5.837798E-07	164315
5.837939E-07	164615
5.838228E-07	164915
5.837676E-07	165216
5.838302E-07	165517
5.838657E-07	165816
5.838723E-07	166117
5.839310E-07	166416
5.839481E-07	166717
5.839276E-07	167016
5.839145E-07	167317
5.839977E-07	167616
5.840008E-07	167917
5.840512E-07	168216
5.840205E-07	168517
5.840687E-07	168816
5.839606E-07	169117
5.840972E-07	169416
5.841483E-07	169717
5.841390E-07	170016
5.841907E-07	170317
5.841844E-07	170616
5.841288E-07	170917
5.840972E-07	171216
5.841842E-07	171517
5.841498E-07	171816
5.841579E-07	172117
5.841482E-07	172418
5.841545E-07	172718
5.842252E-07	173018
5.841470E-07	173318
5.840925E-07	173618
5.842086E-07	173918
5.841427E-07	174218
5.839391E-07	174518
5.843356E-07	174818
5.843485E-07	175118
5.843583E-07	175418
5.842239E-07	175718
5.841633E-07	176018
5.842415E-07	176318
5.842667E-07	176618
5.842729E-07	176918
5.842593E-07	177218
5.843228E-07	177518
5.842903E-07	177818
5.843302E-07	178118
5.842984E-07	178418
5.843530E-07	178718
5.843188E-07	179018
5.843662E-07	179318
5.844533E-07	179618
5.842195E-07	179919
5.843612E-07	180219
5.844202E-07	180519
5.843014E-07	180819
5.843710E-07	181119
5.845141E-07	181419
5.844918E-07	181719
5.842417E-07	182025
5.842415E-07	182325
5.845874E-07	182625
5.846803E-07	182925
5.844936E-07	183225
5.843804E-07	183525
5.844527E-07	183825
5.845430E-07	184125
5.844686E-07	184425
5.845204E-07	184725
5.845765E-07	185025
5.845749E-07	185325
5.845629E-07	185625
5.845524E-07	185925
5.845502E-07	186225
5.845515E-07	186525
5.845749E-07	186825
5.846461E-07	187126
5.845736E-07	187426
5.846478E-07	187726
5.846654E-07	188026
5.846414E-07	188326
5.846352E-07	188626
5.846829E-07	188926
5.846067E-07	189226
5.846636E-07	189526
5.847238E-07	189826
5.846817E-07	190126
5.847418E-07	190426
5.847040E-07	190726
5.847729E-07	191026
5.847455E-07	191326
5.848036E-07	191626
5.848191E-07	191926
5.848512E-07	192226
5.848296E-07	192526
5.848671E-07	192826
5.848560E-07	193126
5.848642E-07	193426
5.848439E-07	193726
5.849175E-07	194026
5.849157E-07	194326
5.849781E-07	194627
5.849826E-07	194927
5.849561E-07	195227
5.850314E-07	195527
5.850408E-07	195827
5.850608E-07	196127
5.850482E-07	196427
5.850608E-07	196727
5.851567E-07	197027
5.851284E-07	197327
5.851543E-07	197627
5.850824E-07	197927
5.851629E-07	198227
5.851131E-07	198527
5.851148E-07	198827
5.851562E-07	199127
5.851746E-07	199427
5.852214E-07	199727
5.851713E-07	200027
5.851923E-07	200327
5.851800E-07	200627
5.852311E-07	200927
5.852393E-07	201227
5.851935E-07	201527
5.852432E-07	201828
5.852409E-07	202129
5.852788E-07	202428
5.852559E-07	202729
5.852415E-07	203028
5.853289E-07	203329
5.852673E-07	203628
5.853024E-07	203929
5.852379E-07	204228
5.852864E-07	204529
5.854014E-07	204828
5.853681E-07	205129
5.853736E-07	205428
5.854008E-07	205729
5.854354E-07	206028
5.853842E-07	206329
5.854106E-07	206628
5.854453E-07	206929
5.854278E-07	207228
5.854524E-07	207529
5.854473E-07	207828
5.854673E-07	208129
5.854574E-07	208428
5.854511E-07	208729
5.855134E-07	209030
5.855138E-07	209330
5.854998E-07	209630
5.854560E-07	209930
5.854814E-07	210230
5.855109E-07	210530
5.854974E-07	210830
5.855292E-07	211130
5.856036E-07	211436
5.855957E-07	211736
5.856209E-07	212036
5.855912E-07	212336
5.855979E-07	212636
5.856332E-07	212936
5.856045E-07	213236
5.856065E-07	213536
5.856390E-07	213836
5.856534E-07	214136
5.857228E-07	214436
5.856635E-07	214736
5.856632E-07	215036
5.857098E-07	215336
5.857070E-07	215636
5.857273E-07	215936
5.856998E-07	216236
5.857452E-07	216537
5.856891E-07	216837
5.857268E-07	217137
5.857228E-07	217437
5.857799E-07	217737
5.857317E-07	218037
5.856871E-07	218337
5.857659E-07	218637
5.856848E-07	218937
5.857345E-07	219237
5.857813E-07	219537
5.857987E-07	219837
5.857858E-07	220137
5.858091E-07	220437
5.858394E-07	220737
5.858064E-07	221037
5.848948E-07	221337
5.861912E-07	221637
5.862707E-07	221937
5.859227E-07	222237
5.859581E-07	222537
5.857789E-07	222837
5.859911E-07	223137
5.855380E-07	223437
5.858838E-07	223738
5.862893E-07	224038
5.855703E-07	224338
5.857568E-07	224638
5.858013E-07	224938
5.857704E-07	225238
5.858006E-07	225538
5.857631E-07	225838
5.858830E-07	226138
5.858873E-07	226438
5.861205E-07	226738
5.856617E-07	227038
5.858450E-07	227338
5.858634E-07	227638
5.858393E-07	227938
5.857143E-07	228238
5.858193E-07	228538
5.857369E-07	228838
5.856192E-07	229138
5.854528E-07	229438
5.861240E-07	229738
5.860648E-07	230038
5.859648E-07	230338
5.858894E-07	230638
5.858224E-07	230938
5.858643E-07	231239
5.858519E-07	231539
5.859303E-07	231839
5.858773E-07	232139
5.859408E-07	232439
5.859254E-07	232739
5.859368E-07	233039
5.859176E-07	233339
5.859645E-07	233639
5.859403E-07	233939
5.859663E-07	234239
5.860109E-07	234539
5.859597E-07	234839
5.859937E-07	235139
5.859663E-07	235439
5.859721E-07	235739
5.860504E-07	236039
5.859829E-07	236339
5.860268E-07	236639
5.860263E-07	236939
5.859823E-07	237239
5.860049E-07	237539
5.859620E-07	237839
5.859108E-07	238139
5.859596E-07	238440
5.860368E-07	238741
5.859255E-07	239040
5.859933E-07	239341
5.860321E-07	239640
5.861277E-07	239941
5.860602E-07	240240
5.861120E-07	240541
5.860385E-07	240846
5.860732E-07	241147
5.861205E-07	241446
5.860769E-07	241747
5.860239E-07	242046
5.860929E-07	242347
5.860151E-07	242646
5.860647E-07	242947
5.861262E-07	243246
5.861605E-07	243547
5.858659E-07	243846
5.861208E-07	244147
5.861122E-07	244446
5.861725E-07	244747
5.861677E-07	245046
5.862042E-07	245347
5.861415E-07	245648
5.860792E-07	245948
5.861252E-07	246248
5.861388E-07	246548
5.861592E-07	246848
5.861856E-07	247148
5.861484E-07	247448
5.861398E-07	247748
5.861671E-07	248048
5.861722E-07	248348
5.861634E-07	248648
5.861890E-07	248948
5.862780E-07	249248
5.862088E-07	249548
5.862088E-07	249848
5.861726E-07	250148
5.861399E-07	250448
5.862581E-07	250748
5.860634E-07	251048
5.862281E-07	251348
5.862161E-07	251648
5.861399E-07	251948
5.861950E-07	252248
5.861332E-07	252548
5.865703E-07	252848
5.863005E-07	253149
5.862799E-07	253449
5.863928E-07	253749
5.861924E-07	254049
5.864582E-07	254349
5.865077E-07	254649
5.865422E-07	254949
5.857262E-07	255249
5.865688E-07	255549
5.863906E-07	255849
5.863399E-07	256149
5.858008E-07	256449
5.863803E-07	256749
5.863620E-07	257049
5.863374E-07	257349
5.863718E-07	257649
5.862995E-07	257949
5.863600E-07	258249
5.863166E-07	258549
5.862523E-07	258849
5.862745E-07	259149
5.862587E-07	259449
5.863022E-07	259749
5.863016E-07	260049
5.863126E-07	260350
5.863175E-07	260650
5.862727E-07	260950
5.863214E-07	261250
5.862784E-07	261550
5.862803E-07	261850
5.862547E-07	262150
5.862871E-07	262450
5.862741E-07	262750
5.863166E-07	263050
5.863427E-07	263350
5.862962E-07	263650
5.863078E-07	263950
5.863462E-07	264250
5.863603E-07	264550
5.863324E-07	264850
5.862547E-07	265150
5.863422E-07	265450
5.863398E-07	265750
5.863241E-07	266050
5.862582E-07	266350
5.862764E-07	266650
5.863420E-07	266950
5.862784E-07	267250
5.862773E-07	267551
5.862591E-07	267851
5.862837E-07	268151
5.862698E-07	268451
5.863349E-07	268751
5.863104E-07	269051
5.863450E-07	269351
5.863163E-07	269651
5.862940E-07	269951
5.862952E-07	270257
5.862875E-07	270557
5.863223E-07	270857
5.862983E-07	271157
5.863171E-07	271457
5.863078E-07	271757
5.863345E-07	272057
5.863730E-07	272357
5.862723E-07	272657
5.863648E-07	272957
5.863002E-07	273257
5.863123E-07	273557
5.862904E-07	273857
5.863441E-07	274157
5.863333E-07	274457
5.863311E-07	274757
5.863616E-07	275058
5.862693E-07	275358
5.863200E-07	275658
5.862620E-07	275958
5.863108E-07	276258
5.863433E-07	276558
5.862789E-07	276858
5.863571E-07	277158
5.863171E-07	277458
5.862731E-07	277758
5.862923E-07	278058
5.862715E-07	278358
5.862986E-07	278658
5.863320E-07	278958
5.863290E-07	279258
5.863264E-07	279558
5.863146E-07	279858
5.863301E-07	280158
5.862508E-07	280458
5.862875E-07	280758
5.863142E-07	281058
5.862601E-07	281358
5.862601E-07	281658
5.862654E-07	281958
5.862542E-07	282259
5.863160E-07	282560
5.863398E-07	282859
5.862166E-07	283160
5.862442E-07	283459
5.862740E-07	283760
5.861958E-07	284059
5.862968E-07	284360
5.862877E-07	284659
5.862498E-07	284960
5.862393E-07	285259
5.862981E-07	285560
5.862616E-07	285859
5.862890E-07	286160
5.862276E-07	286459
5.862692E-07	286760
5.862779E-07	287059
5.862258E-07	287360
5.862718E-07	287659
5.862528E-07	287960
5.862581E-07	288259
5.862802E-07	288560
5.863218E-07	288859
5.862729E-07	289160
5.863354E-07	289459
5.863025E-07	289761
5.862780E-07	290060
5.862657E-07	290361
5.863412E-07	290660
5.863630E-07	290961
5.863035E-07	291260
5.863882E-07	291561
5.862889E-07	291860
5.863107E-07	292161
5.863308E-07	292460
5.862727E-07	292761
5.863428E-07	293060
5.862722E-07	293361
5.860799E-07	293660
5.863162E-07	293961
5.863609E-07	294260
5.862943E-07	294561
5.862048E-07	294860
5.860714E-07	295161
5.861601E-07	295460
5.861674E-07	295761
5.861305E-07	296060
5.861634E-07	296361
5.862121E-07	296660
5.862258E-07	296962
5.863016E-07	297261
5.861428E-07	297562
5.862016E-07	297861
5.862074E-07	298162
5.862094E-07	298461
5.862498E-07	298762
5.862208E-07	299061
5.862025E-07	299362
5.862456E-07	299667
5.861480E-07	299968
5.861397E-07	300267
5.861813E-07	300568
5.862186E-07	300867
5.862165E-07	301168
