S130C	2015-10-20 07:33:29
2.354402E-03	105856
2.354058E-03	106155
2.353949E-03	106456
2.353691E-03	106757
2.353472E-03	107057
2.353308E-03	107357
2.352987E-03	107657
2.352865E-03	107957
2.352681E-03	108257
2.352300E-03	108557
2.352233E-03	108857
2.351955E-03	109157
2.351679E-03	109457
2.351537E-03	109757
2.351315E-03	110057
2.351133E-03	110357
2.350875E-03	110657
2.350713E-03	110957
2.350613E-03	111257
2.350298E-03	111557
2.350081E-03	111857
2.350068E-03	112157
2.349863E-03	112457
2.349564E-03	112757
2.349437E-03	113057
2.349180E-03	113357
2.348971E-03	113657
2.348683E-03	113958
2.348451E-03	114258
2.348277E-03	114558
2.348214E-03	114858
2.347903E-03	115158
2.347921E-03	115458
2.347640E-03	115758
2.347459E-03	116058
2.347265E-03	116358
2.347022E-03	116658
2.346828E-03	116958
2.346528E-03	117258
2.346379E-03	117558
2.346246E-03	117858
2.346044E-03	118158
2.345942E-03	118458
2.345806E-03	118758
2.345451E-03	119058
2.345299E-03	119358
2.345353E-03	119658
2.345031E-03	119958
2.344831E-03	120258
2.344609E-03	120558
2.344564E-03	120858
2.344327E-03	121158
2.344073E-03	121460
2.343867E-03	121759
2.343764E-03	122060
2.343624E-03	122359
2.343428E-03	122660
2.343308E-03	122959
2.343080E-03	123266
2.342837E-03	123565
2.342680E-03	123866
2.342445E-03	124165
2.342287E-03	124466
2.342171E-03	124765
2.342069E-03	125066
2.341752E-03	125365
2.341598E-03	125666
2.341479E-03	125965
2.341266E-03	126266
2.341215E-03	126565
2.340945E-03	126866
2.340866E-03	127165
2.340716E-03	127466
2.340543E-03	127765
2.340386E-03	128066
2.340084E-03	128365
2.340050E-03	128667
2.339826E-03	128967
2.339764E-03	129267
2.339639E-03	129567
2.339393E-03	129867
2.339294E-03	130167
2.339103E-03	130467
2.339104E-03	130767
2.338919E-03	131067
2.338744E-03	131367
2.338507E-03	131667
2.338389E-03	131967
2.338127E-03	132267
2.337973E-03	132567
2.337757E-03	132867
2.337556E-03	133167
2.337535E-03	133467
2.337287E-03	133767
2.337153E-03	134067
2.337040E-03	134367
2.336847E-03	134667
2.336714E-03	134967
2.336503E-03	135267
2.336429E-03	135567
2.336264E-03	135867
2.336113E-03	136168
2.336000E-03	136468
2.335913E-03	136768
2.335671E-03	137068
2.335531E-03	137368
2.335454E-03	137668
2.335303E-03	137968
2.335205E-03	138268
2.334933E-03	138568
2.334845E-03	138868
2.334710E-03	139168
2.334601E-03	139468
2.334525E-03	139768
2.334340E-03	140068
2.334290E-03	140368
2.334102E-03	140668
2.334047E-03	140968
2.333788E-03	141268
2.333712E-03	141568
2.333500E-03	141868
2.333428E-03	142168
2.333214E-03	142468
2.333139E-03	142768
2.332998E-03	143068
2.332918E-03	143369
2.332734E-03	143670
2.332697E-03	143969
2.332421E-03	144270
2.332338E-03	144569
2.332211E-03	144870
2.331971E-03	145169
2.331895E-03	145470
2.331741E-03	145769
2.331676E-03	146070
2.331566E-03	146369
2.331314E-03	146670
2.331303E-03	146969
2.331119E-03	147270
2.330948E-03	147569
2.330797E-03	147870
2.330690E-03	148169
2.330588E-03	148470
2.330420E-03	148769
2.330407E-03	149070
2.330223E-03	149369
2.330148E-03	149670
2.329968E-03	149969
2.329800E-03	150270
2.329641E-03	150571
2.329450E-03	150871
2.329376E-03	151171
2.329196E-03	151471
2.329141E-03	151771
2.329079E-03	152071
2.328995E-03	152371
2.328870E-03	152677
2.328671E-03	152977
2.328584E-03	153277
2.328321E-03	153577
2.328264E-03	153877
2.328123E-03	154177
2.327996E-03	154477
2.327841E-03	154777
2.327734E-03	155077
2.327482E-03	155377
2.327420E-03	155677
2.327243E-03	155977
2.327102E-03	156277
2.327039E-03	156577
2.326842E-03	156877
2.326712E-03	157177
2.326624E-03	157477
2.326481E-03	157777
2.326282E-03	158079
2.326171E-03	158378
2.326097E-03	158679
2.325850E-03	158978
2.325767E-03	159279
2.325629E-03	159578
2.325544E-03	159879
2.325329E-03	160178
2.325214E-03	160479
2.325074E-03	160778
2.324968E-03	161079
2.324763E-03	161378
2.324670E-03	161679
2.324626E-03	161978
2.324402E-03	162279
2.324336E-03	162578
2.324174E-03	162879
2.323974E-03	163178
2.323852E-03	163479
2.323776E-03	163778
2.323519E-03	164079
2.323378E-03	164378
2.323336E-03	164679
2.323145E-03	164978
2.322985E-03	165280
2.322902E-03	165580
2.322781E-03	165880
2.322637E-03	166180
2.322426E-03	166480
2.322283E-03	166780
2.322172E-03	167080
2.322158E-03	167380
2.321966E-03	167680
2.321898E-03	167980
2.321810E-03	168280
2.321567E-03	168580
2.321437E-03	168880
2.321324E-03	169180
2.321013E-03	169480
2.320872E-03	169780
2.320778E-03	170080
2.320628E-03	170380
2.320472E-03	170680
2.320446E-03	170980
2.320205E-03	171280
2.320114E-03	171580
2.319885E-03	171880
2.319759E-03	172180
2.319593E-03	172481
2.319412E-03	172781
2.319246E-03	173081
2.319183E-03	173381
2.318938E-03	173681
2.318789E-03	173981
2.318596E-03	174281
2.318462E-03	174581
2.318345E-03	174881
2.318131E-03	175181
2.318042E-03	175481
2.317929E-03	175781
2.317694E-03	176081
2.317521E-03	176381
2.317437E-03	176681
2.317327E-03	176981
2.317115E-03	177281
2.316886E-03	177581
2.316850E-03	177881
2.316594E-03	178181
2.316448E-03	178481
2.316326E-03	178781
2.316093E-03	179081
2.316000E-03	179381
2.315890E-03	179681
2.315715E-03	179982
2.315545E-03	180283
2.315358E-03	180582
2.315170E-03	180883
2.315069E-03	181182
2.314878E-03	181483
2.314773E-03	181782
2.314541E-03	182088
2.314470E-03	182388
2.314284E-03	182688
2.314159E-03	182988
2.313986E-03	183288
2.313756E-03	183588
2.313633E-03	183888
2.313482E-03	184188
2.313371E-03	184488
2.313189E-03	184788
2.313036E-03	185088
2.312930E-03	185388
2.312629E-03	185688
2.312486E-03	185988
2.312271E-03	186288
2.312100E-03	186588
2.311952E-03	186888
2.311695E-03	187189
2.311602E-03	187490
2.311370E-03	187789
2.311144E-03	188090
2.310999E-03	188389
2.310728E-03	188690
2.310609E-03	188989
2.310433E-03	189290
2.310313E-03	189589
2.310106E-03	189890
2.309846E-03	190189
2.309790E-03	190490
2.309512E-03	190789
2.309449E-03	191090
2.309181E-03	191389
2.308982E-03	191690
2.308833E-03	191989
2.308595E-03	192290
2.308338E-03	192589
2.308172E-03	192890
2.308020E-03	193189
2.307823E-03	193490
2.307635E-03	193789
2.307366E-03	194090
2.307190E-03	194389
2.306967E-03	194691
2.306773E-03	194991
2.306577E-03	195291
2.306459E-03	195591
2.306181E-03	195891
2.306078E-03	196191
2.305793E-03	196491
2.305683E-03	196791
2.305462E-03	197091
2.305296E-03	197391
2.305082E-03	197691
2.304921E-03	197991
2.304625E-03	198291
2.304473E-03	198591
2.304175E-03	198891
2.304094E-03	199191
2.303798E-03	199491
2.303571E-03	199791
2.303457E-03	200091
2.303220E-03	200391
2.303033E-03	200691
2.302795E-03	200991
2.302685E-03	201291
2.302365E-03	201591
2.302121E-03	201892
2.301965E-03	202192
2.301760E-03	202492
2.301557E-03	202792
2.301336E-03	203092
2.301032E-03	203392
2.300896E-03	203692
2.300634E-03	203992
2.300469E-03	204292
2.300256E-03	204592
2.300023E-03	204892
2.299768E-03	205192
2.299501E-03	205492
2.299225E-03	205792
2.299025E-03	206092
2.298878E-03	206392
2.298545E-03	206692
2.298461E-03	206992
2.298054E-03	207292
2.297827E-03	207592
2.297713E-03	207892
2.297487E-03	208192
2.297303E-03	208492
2.297098E-03	208792
2.296903E-03	209094
2.296738E-03	209393
2.296571E-03	209694
2.296341E-03	209993
2.296026E-03	210294
2.295811E-03	210593
2.295607E-03	210894
2.295394E-03	211193
2.295261E-03	211499
2.295004E-03	211799
2.294884E-03	212099
2.294637E-03	212399
2.294420E-03	212699
2.294234E-03	212999
2.294135E-03	213299
2.293749E-03	213599
2.293519E-03	213899
2.293281E-03	214199
2.293159E-03	214499
2.292902E-03	214799
2.292548E-03	215099
2.292460E-03	215399
2.292009E-03	215699
2.291926E-03	215999
2.291668E-03	216299
2.291348E-03	216600
2.291162E-03	216900
2.290964E-03	217200
2.290660E-03	217500
2.290471E-03	217800
2.290221E-03	218100
2.289946E-03	218400
2.289718E-03	218700
2.289462E-03	219000
2.289286E-03	219300
2.289084E-03	219600
2.288909E-03	219900
2.288535E-03	220200
2.288403E-03	220500
2.288029E-03	220800
2.287741E-03	221100
2.287572E-03	221400
2.287231E-03	221700
2.287087E-03	222000
2.286889E-03	222300
2.286608E-03	222600
2.286408E-03	222900
2.286111E-03	223200
2.285681E-03	223500
2.285563E-03	223801
2.285380E-03	224102
2.285102E-03	224401
2.284840E-03	224702
2.284690E-03	225001
2.284365E-03	225302
2.284136E-03	225601
2.283957E-03	225902
2.283763E-03	226201
2.283504E-03	226502
2.283313E-03	226801
2.283013E-03	227102
2.282815E-03	227401
2.282595E-03	227702
2.282377E-03	228001
2.282150E-03	228302
2.281863E-03	228601
2.281555E-03	228902
2.281495E-03	229201
2.281072E-03	229502
2.280914E-03	229801
2.280665E-03	230102
2.280305E-03	230401
2.280183E-03	230702
2.279847E-03	231001
2.279581E-03	231303
2.279390E-03	231603
2.279110E-03	231903
2.278996E-03	232203
2.278781E-03	232503
2.278445E-03	232803
2.278278E-03	233103
2.278108E-03	233403
2.278021E-03	233703
2.277659E-03	234003
2.277484E-03	234303
2.277126E-03	234603
2.276947E-03	234903
2.276728E-03	235203
2.276533E-03	235503
2.276302E-03	235803
2.275965E-03	236103
2.275652E-03	236403
2.275388E-03	236703
2.275134E-03	237003
2.274996E-03	237303
2.274740E-03	237603
2.274533E-03	237903
2.274256E-03	238203
2.273941E-03	238504
2.273740E-03	238804
2.273651E-03	239104
2.273366E-03	239404
2.273115E-03	239704
2.272776E-03	240004
2.272543E-03	240304
2.272312E-03	240604
2.272232E-03	240910
2.271991E-03	241209
2.271738E-03	241510
2.271490E-03	241809
2.271198E-03	242110
2.271004E-03	242409
2.270753E-03	242710
2.270571E-03	243009
2.270348E-03	243310
2.270213E-03	243609
2.269921E-03	243910
2.269818E-03	244209
2.269507E-03	244510
2.269353E-03	244809
2.268999E-03	245110
2.268859E-03	245409
2.268618E-03	245711
2.268325E-03	246011
2.268133E-03	246311
2.267991E-03	246611
2.267764E-03	246911
2.267355E-03	247211
2.267284E-03	247511
2.267089E-03	247811
2.266729E-03	248111
2.266631E-03	248411
2.266490E-03	248711
2.266219E-03	249011
2.266007E-03	249311
2.265842E-03	249611
2.265541E-03	249911
2.265320E-03	250211
2.265118E-03	250511
2.264841E-03	250811
2.264620E-03	251111
2.264498E-03	251411
2.264187E-03	251711
2.263947E-03	252011
2.263655E-03	252311
2.263410E-03	252611
2.263269E-03	252911
2.263036E-03	253212
2.262767E-03	253513
2.262487E-03	253812
2.262290E-03	254113
2.262088E-03	254412
2.261771E-03	254713
2.261616E-03	255012
2.261428E-03	255313
2.261199E-03	255612
2.260991E-03	255913
2.260757E-03	256212
2.260564E-03	256513
2.260188E-03	256812
2.260069E-03	257113
2.259773E-03	257412
2.259540E-03	257713
2.259224E-03	258012
2.259168E-03	258313
2.258872E-03	258612
2.258615E-03	258913
2.258478E-03	259212
2.258089E-03	259513
2.257847E-03	259812
2.257543E-03	260113
2.257326E-03	260414
2.257108E-03	260714
2.256672E-03	261014
2.256477E-03	261314
2.256103E-03	261614
2.255987E-03	261914
2.255776E-03	262214
2.255465E-03	262514
2.255186E-03	262814
2.254995E-03	263114
2.254732E-03	263414
2.254432E-03	263714
2.254189E-03	264014
2.253846E-03	264314
2.253720E-03	264614
2.253438E-03	264914
2.253135E-03	265214
2.252934E-03	265514
2.252682E-03	265814
2.252443E-03	266114
2.252172E-03	266414
2.251955E-03	266714
2.251689E-03	267014
2.251430E-03	267314
2.251166E-03	267615
2.250852E-03	267915
2.250667E-03	268215
2.250576E-03	268515
2.250308E-03	268815
2.250021E-03	269115
2.249845E-03	269415
2.249646E-03	269715
2.249367E-03	270015
2.249171E-03	270321
2.248965E-03	270621
2.248699E-03	270921
2.248501E-03	271221
2.248177E-03	271521
2.248101E-03	271821
2.247960E-03	272121
2.247648E-03	272421
2.247509E-03	272721
2.247252E-03	273021
2.246980E-03	273321
2.246793E-03	273621
2.246607E-03	273921
2.246401E-03	274221
2.246127E-03	274521
2.246066E-03	274821
2.245808E-03	275123
2.245468E-03	275422
2.245342E-03	275723
2.245168E-03	276022
2.244800E-03	276323
2.244615E-03	276622
2.244358E-03	276923
2.244134E-03	277222
2.243867E-03	277523
2.243796E-03	277822
2.243534E-03	278123
2.243432E-03	278422
2.243252E-03	278723
2.243023E-03	279022
2.242805E-03	279323
2.242709E-03	279622
2.242505E-03	279923
2.242191E-03	280222
2.242048E-03	280523
2.241799E-03	280822
2.241691E-03	281123
2.241446E-03	281422
2.241271E-03	281723
2.240969E-03	282022
2.240886E-03	282326
2.240615E-03	282624
2.240471E-03	282926
2.240182E-03	283224
2.240079E-03	283526
2.239801E-03	283824
2.239746E-03	284126
2.239411E-03	284424
2.239144E-03	284727
2.239069E-03	285024
2.238809E-03	285326
2.238635E-03	285624
2.238456E-03	285926
2.238252E-03	286224
2.238153E-03	286526
2.237907E-03	286824
2.237711E-03	287126
2.237483E-03	287424
2.237233E-03	287727
2.237210E-03	288024
2.236855E-03	288326
2.236697E-03	288624
2.236507E-03	288926
2.236224E-03	289224
2.236101E-03	289526
2.235916E-03	289825
2.235762E-03	290126
2.235606E-03	290425
2.235443E-03	290727
2.235186E-03	291025
2.234971E-03	291326
2.234893E-03	291625
2.234603E-03	291926
2.234407E-03	292225
2.234282E-03	292526
2.234090E-03	292825
2.233949E-03	293126
2.233729E-03	293425
2.233599E-03	293727
2.233338E-03	294025
2.233027E-03	294326
2.234953E-03	294790
2.236014E-03	295091
2.236070E-03	295390
2.236023E-03	295691
2.235983E-03	295990
2.235805E-03	296291
2.235674E-03	296590
2.235418E-03	296891
2.235384E-03	297192
2.235174E-03	297492
2.235111E-03	297792
2.234859E-03	298092
2.234647E-03	298392
2.234593E-03	298692
2.234485E-03	298992
2.234424E-03	299292
2.234190E-03	299592
2.234154E-03	299898
2.234011E-03	300197
2.233867E-03	300498
2.233675E-03	300797
